Average Domestic Airline Itinerary Fares By Origin City for 1996 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
132,TTN,Trenton Mercer,Trenton,NJ,79.3733191035219,121.454672789069,21531
133,SBN,South Bend International,South Bend,IN,339.41439646585,519.36173172869,21456
134,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,262.21284276293,401.230229232661,21252
135,PIA,General Downing - Peoria International,Peoria,IL,402.003891941392,615.134300885089,21051
136,MSO,Missoula International,Missoula,MT,393.617797976836,602.302151367502,19899
137,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,314.8681640625,481.801822952985,19237
138,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,382.375141812681,585.098976029495,18926
139,STT,Cyril E King,Charlotte Amalie,VI,240.371218703104,367.808831043325,18247
140,AMA,Rick Husband Amarillo International,Amarillo,TX,150.188967056754,229.814653795887,17907
141,CHO,Charlottesville Albemarle,Charlottesville,VA,409.539576163738,626.665178915692,17322
142,CRP,Corpus Christi International,Corpus Christi,TX,173.921189415418,266.128988810271,17211
143,TLH,Tallahassee International,Tallahassee,FL,370.59556809025,567.074225543924,16943
144,BIS,Bismarck Municipal,Bismarck/Mandan,ND,366.419394879752,560.683970524728,16942
145,DAB,Daytona Beach International,Daytona Beach,FL,288.03295026037,440.739383478688,16821
146,RDM,Roberts Field,Bend/Redmond,OR,297.847130761994,455.756748192428,16770
147,ATW,Appleton International,Appleton,WI,418.297291644881,640.065972534448,16595
148,SBA,Santa Barbara Municipal,Santa Barbara,CA,367.065536539865,561.67267711771,16389
149,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,414.077228630357,633.608558653218,15888
150,AGS,Augusta Regional at Bush Field,Augusta,GA,450.189548057011,688.866546969143,15867
151,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,380.069663831511,581.571202755201,15025
152,SHV,Shreveport Regional,Shreveport,LA,334.110384565583,511.245691765993,14366
153,GRB,Green Bay Austin Straubel International,Green Bay,WI,387.0823455585,592.301798050258,14217
154,BQN,Rafael Hernandez,Aguadilla,PR,195.693071895425,299.443670525452,14112
155,BGR,Bangor International,Bangor,ME,340.127580805923,520.453025020193,14011
156,HRL,Valley International,Harlingen/San Benito,TX,127.352585998689,194.871108276814,13876
157,MOB,Mobile Regional,Mobile,AL,355.147088454564,543.435425246387,13570
158,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,362.17697149204,554.19234147095,13142
159,JNU,Juneau International,Juneau,AK,312.569791193827,478.284921708778,12790
160,RAP,Rapid City Regional,Rapid City,SD,373.994635798984,572.275377026751,12481
161,BMI,Central Illinois Regional,Bloomington/Normal,IL,398.210664127589,609.330017428843,12413
162,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,265.038570548367,405.554073157137,11948
163,GNV,Gainesville Regional,Gainesville,FL,418.323742163639,640.106446325101,11901
164,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,342.435473480782,523.984493186361,11663
165,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,416.22371710918,636.89305095851,11492
166,CRW,Yeager,Charleston/Dunbar,WV,422.288470017637,646.17315400022,11365
167,EVV,Evansville Regional,Evansville,IN,373.580706009162,571.641994074541,11023
168,MLB,Melbourne International,Melbourne,FL,327.730461697189,501.483325102331,11020
169,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,322.447017028053,493.398756499977,10953
170,FCA,Glacier Park International,Kalispell,MT,354.065670048051,541.780671228355,10876
171,GJT,Grand Junction Regional,Grand Junction,CO,355.719050542255,544.31062448201,10537
172,TVC,Cherry Capital,Traverse City,MI,373.614661654135,571.693951984279,10360
173,LBE,Arnold Palmer Regional,Latrobe,PA,449.433729216152,687.710015642986,9776
174,GTF,Great Falls International,Great Falls,MT,378.539423270821,579.229674535312,9723
175,MRY,Monterey Regional,Monterey,CA,388.693835616438,594.767651814474,9538
176,SBP,San Luis County Regional,San Luis Obispo,CA,363.139247034554,555.664786651131,9385
177,SWF,Stewart International,Newburgh/Poughkeepsie,NY,384.750011344557,588.732930173891,9284
178,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,334.559670781893,511.933176061809,9263
179,RFD,Chicago/Rockford International,Rockford,IL,294.569756554307,450.741808455779,9175
180,MOT,Minot International,Minot,ND,382.879362670713,585.870519666795,9127
181,ELM,Elmira/Corning Regional,Elmira/Corning,NY,440.713391234094,674.366415952521,8924
182,LAN,Capital Region International,Lansing,MI,324.385999572832,496.365729447305,8812
183,MGM,Montgomery Regional,Montgomery,AL,405.598268072289,620.634307458955,8783
184,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,358.165211551377,548.053666707128,8782
185,GFK,Grand Forks International,Grand Forks,ND,367.972052067381,563.059799994971,8760
186,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,398.261456325078,609.407738126377,8707
187,DRO,Durango La Plata County,Durango,CO,348.577464788732,533.382784110891,8446
188,LNK,Lincoln Airport,Lincoln,NE,297.718373717853,455.559728024416,8229
189,EYW,Key West International,Key West,FL,288.930141523637,442.112238646396,7737
190,IDA,Idaho Falls Regional,Idaho Falls,ID,379.73038056332,581.052041672026,7606
191,JAC,Jackson Hole,Jackson,WY,432.400766609881,661.646687016461,7290
192,SCE,University Park,State College,PA,490.953155926985,751.241797386635,6990
193,MBS,MBS International,Saginaw/Bay City/Midland,MI,383.430052151239,586.713168196818,6677
194,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,423.913026367572,648.659001412641,6517
195,PSE,Mercedita,Ponce,PR,204.479338842975,312.888152741955,6468
196,DLH,Duluth International,Duluth,MN,442.3725,676.905134435766,6439
197,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,353.455132343447,540.846444740468,6315
198,TOL,Toledo Express,Toledo,OH,339.07439091158,518.841465425016,6306
199,CWA,Central Wisconsin,Mosinee,WI,411.081707520427,629.024902075058,6185
200,STX,Henry E. Rohlsen,Christiansted,VI,234.512078977933,358.843351129124,6124
201,BFL,Meadows Field,Bakersfield,CA,476.089300758214,728.497571917713,6053
202,LRD,Laredo International,Laredo,TX,372.382524271845,569.808572308999,6044
203,SPI,Abraham Lincoln Capital,Springfield,IL,371.014445754717,567.715179585548,6013
204,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,409.912934071465,627.236479990514,5999
205,AEX,Alexandria International,Alexandria,LA,360.765331152903,552.032291753712,5854
206,HLN,Helena Regional,Helena,MT,411.659011288439,629.908274989732,5550
207,RST,Rochester International,Rochester,MN,479.443799387196,733.63052513116,5414
208,ERI,Erie International/Tom Ridge Field,Erie,PA,388.733179910654,594.827855273698,5306
209,MLU,Monroe Regional,Monroe,LA,362.701478911813,554.994926996709,5287
210,CMI,University of Illinois/Willard,Champaign/Urbana,IL,378.413862045985,579.03754451417,5230
211,GRI,Central Nebraska Regional,Grand Island,NE,311.457013574661,476.582182763887,5182
212,LSE,La Crosse Regional,La Crosse,WI,420.754601226994,643.826073971653,5172
213,KTN,Ketchikan International,Ketchikan,AK,374.661756040071,573.29618441527,5151
214,CPR,Casper/Natrona County International,Casper,WY,405.168717745137,619.977022428923,5016
215,ABI,Abilene Regional,Abilene,TX,359.60258780037,550.253096741905,4961
216,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,397.286339025406,607.915642874468,4818
217,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,501.599834070797,767.53302502902,4759
218,BRO,Brownsville South Padre Island International,Brownsville,TX,271.709760827408,415.76212847857,4591
219,FSM,Fort Smith Regional,Fort Smith,AR,380.864052594506,582.786752619646,4567
220,LWS,Lewiston Nez Perce County,Lewiston,ID,273.923011484475,419.148778267067,4470
221,ORH,Worcester Regional,Worcester,MA,307.076923076923,469.879899626459,4314
222,SGU,St George Regional,St. George,UT,393.41,601.984185134416,4234
223,CLL,Easterwood Field,College Station/Bryan,TX,340.752683732452,521.409538773915,4178
224,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,449.826806164287,688.311490202143,4061
225,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,205.088255033557,313.819898037709,4040
226,IFP,Laughlin/Bullhead International,Bullhead City,AZ,150.162451361868,229.774080274676,4012
227,COU,Columbia Regional,Columbia,MO,413.281512605042,632.390977851771,3887
228,ISN,Sloulin Field International,Williston,ND,432.987220447284,662.544061092942,3854
229,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,347.924236082043,532.383233131753,3750
230,YUM,Yuma MCAS/Yuma International,Yuma,AZ,289.5,442.984218999043,3700
231,ACT,Waco Regional,Waco,TX,364.289245156981,557.42447929401,3602
232,BET,Bethel Airport,Bethel,AK,325.441541186891,497.980887573471,3569
233,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,355.064377682403,543.308863703008,3555
234,EAT,Pangborn Memorial,Wenatchee,WA,208.590949033392,319.179615363821,3448
235,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,372.374379344588,569.796109185546,3349
236,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,320.305043646945,490.121173061818,3291
237,ACV,Arcata,Arcata/Eureka,CA,319.647375504711,489.11482899153,3279
238,TYR,Tyler Pounds Regional,Tyler,TX,392.343137254902,600.351703753012,3240
239,PUW,Pullman Moscow Regional,Pullman,WA,249.803843979649,382.242351393036,3188
240,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,374.684050939964,573.330299402547,3164
241,MTJ,Montrose Regional,Montrose/Delta,CO,341.052447552448,521.868228382498,3163
242,SIT,Sitka Rocky Gutierrez,Sitka,AK,301.792513863216,461.793855106925,3144
243,FLG,Flagstaff Pulliam,Flagstaff,AZ,296.030172413793,452.976493011662,3136
244,LCH,Lake Charles Regional,Lake Charles,LA,380.104304635762,581.62420907512,3036
245,FLO,Florence Regional,Florence,SC,475.250101832994,727.213454886717,2973
246,EGE,Eagle County Regional,Eagle,CO,445.601428571429,681.845944112512,2910
247,PGV,Pitt Greenville,Greenville,NC,368.045248868778,563.171803545576,2883
248,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,300.659842961301,460.060676057295,2791
249,PSM,Portsmouth International at Pease,Portsmouth,NH,366.909090909091,561.433288704706,2657
250,ALW,Walla Walla Regional,Walla Walla,WA,296.331111111111,453.436980382294,2633
251,ACK,Nantucket Memorial,Nantucket,MA,253.771052631579,388.31285511076,2561
252,SCC,Deadhorse Airport,Deadhorse,AK,326.968664850136,500.317646410354,2544
253,GUM,Guam International,Guam,TT,454.483724451173,695.437366921517,2543
254,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,329.728445349627,504.540579775382,2517
255,ROW,Roswell International Air Center,Roswell,NM,245.858864027539,376.20586136522,2478
256,MQT,Sawyer International,Marquette,MI,369.235515021459,564.993113120865,2469
257,VLD,Valdosta Regional,Valdosta,GA,432.369714847591,661.599172540929,2402
258,DHN,Dothan Regional,Dothan,AL,447.584804928131,684.880847139645,2342
259,ADQ,Kodiak Airport,Kodiak,AK,342.569987389659,524.190322336167,2338
260,PIH,Pocatello Regional,Pocatello,ID,391.871386430678,599.629844787794,2322
261,SAF,Santa Fe Municipal,Santa Fe,NM,331.772486772487,507.668310667635,2294
262,RDD,Redding Municipal,Redding,CA,295.964996568291,452.87676288725,2275
263,DBQ,Dubuque Regional,Dubuque,IA,393.024498886414,601.394302890116,2182
264,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,344.503916449086,527.149562591744,2131
265,TXK,Texarkana Regional-Webb Field,Texarkana,AR,404.058126410835,618.277628871573,2044
266,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,324.125054466231,495.966439069933,2003
267,COD,Yellowstone Regional,Cody,WY,365.741764080765,559.647080195682,1955
268,GTR,Golden Triangle Regional,Columbus,MS,468.921052631579,717.52893358276,1953
269,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,395.688796680498,605.471131482492,1907
270,OTZ,Ralph Wien Memorial,Kotzebue,AK,440.116094986807,673.45245114556,1870
271,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,506.238764044944,774.631376571642,1848
272,ABY,Southwest Georgia Regional,Albany,GA,496.267195767196,759.373181802336,1831
273,CSG,Columbus Airport,Columbus,GA,367.091860221804,561.712956826465,1828
274,HDN,Yampa Valley,Hayden,CO,409.531187122736,626.652342256706,1813
275,OME,Nome Airport,Nome,AK,488.326852976914,747.223107365246,1767
276,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,425.344324324324,650.849130626896,1697
277,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,347.347767771604,531.501138609205,1688
278,PPG,Pago Pago International,Pago Pago,TT,510.25552238806,780.777699741013,1677
279,JLN,Joplin Regional,Joplin,MO,436.598926380368,668.070585210459,1647
280,GCK,Garden City Regional,Garden City,KS,354.870069605568,543.011539310393,1623
281,GCC,Gillette Campbell County,Gillette,WY,453.540178571429,693.993581309675,1621
282,ALO,Waterloo Regional,Waterloo,IA,358.13576689081,548.008611370462,1580
283,ABR,Aberdeen Regional,Aberdeen,SD,388.619302949062,594.653604161805,1562
284,BQK,Brunswick Golden Isles,Brunswick,GA,421.53162055336,645.015045645012,1558
285,HVN,Tweed New Haven,New Haven,CT,379.193741496599,580.230892663889,1547
286,BTM,Bert Mooney,Butte,MT,401.52353282975,614.399269776592,1545
287,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,317.0703125,485.171484458014,1517
288,BJI,Bemidji Regional,Bemidji,MN,438.716328963051,671.310571149653,1475
289,STC,St. Cloud Regional,St. Cloud,MN,467.136042402827,714.797564456373,1417
290,CMX,Houghton County Memorial,Hancock/Houghton,MI,402.564195298373,615.991660280579,1409
291,GGG,East Texas Regional,Longview,TX,393.368281353683,601.920348512805,1369
292,DUT,Unalaska Airport,Unalaska,AK,584.450114242193,894.308039383349,1349
293,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,428.438910505837,655.584373607008,1318
294,CIU,Chippewa County International,Sault Ste. Marie,MI,436.282051282051,667.585712436891,1226
295,EAU,Chippewa Valley Regional,Eau Claire,WI,456.576893052303,698.640270748822,1219
296,PAH,Barkley Regional,Paducah,KY,465.684638860631,712.576670278162,1217
297,IPT,Williamsport Regional,Williamsport,PA,458.25622022234,701.209926827795,1185
298,ART,Watertown International,Watertown,NY,385.031413612565,589.163523486217,1170
298,BRD,Brainerd Lakes Regional,Brainerd,MN,504.352530541012,771.745118624875,1170
300,OWB,Owensboro Daviess County,Owensboro,KY,373.36855036855,571.317359875016,1160
301,MKG,Muskegon County,Muskegon,MI,392.790731354091,601.036598821952,1125
302,MEI,Key Field,Meridian,MS,428.673241852487,655.942940406949,1093
303,HHH,Hilton Head Airport,Hilton Head,SC,412.955893536122,631.892725316583,1089
304,RHI,Rhinelander/Oneida County,Rhinelander,WI,404.369596541787,618.754231126154,1060
305,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,400.524112829845,612.869987261532,1003
306,RKS,Rock Springs Sweetwater County,Rock Springs,WY,508.53562005277,778.145956760866,953
307,PSG,Petersburg James A Johnson,Petersburg,AK,316.42965204236,484.191165036697,938
308,LAR,Laramie Regional,Laramie,WY,429.90329218107,657.825126535229,931
309,ESC,Delta County,Escanaba,MI,365.343534057256,559.037720555108,909
310,EKO,Elko Regional,Elko,NV,195.86985472155,299.714178304945,839
311,HOB,Lea County Regional,Hobbs,NM,181.756345177665,278.118109211221,820
312,HIB,Range Regional,Hibbing,MN,431.647887323944,660.494653709099,817
313,CDC,Cedar City Regional,Cedar City,UT,416.086956521739,636.683784008537,788
314,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,369.400874635569,565.246141443871,779
315,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,438.717105263158,671.311759020798,746
316,JMS,Jamestown Regional,Jamestown,ND,320.44,490.327679226436,703
317,CDV,Merle K Mudhole Smith,Cordova,AK,218.050880626223,333.6549190199,689
318,AKN,King Salmon Airport,King Salmon,AK,343.306733167082,525.317668632583,683
319,WRG,Wrangell Airport,Wrangell,AK,280.618705035971,429.394327761252,576
320,IMT,Ford,Iron Mountain/Kingsfd,MI,423.382151029748,647.84667188963,540
