Average Domestic Airline Itinerary Fares By Origin City for 2000 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
22,PDX,Portland International,Portland,OR,307.801201554486,429.004031833262,427749
23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,410.15790234763,571.665714450627,418532
24,TPA,Tampa International,Tampa,FL,279.254217092037,389.216105830302,392724
25,MDW,Chicago Midway International,Chicago-Midway,IL,217.521216149448,303.174510905439,379283
26,MIA,Miami International,Miami,FL,366.924749599732,511.408650007594,324144
27,CLT,Charlotte Douglas International,Charlotte,NC,495.686988729635,690.873575601229,321415
28,OAK,Metropolitan Oakland International,Oakland,CA,236.984075325613,330.301257050059,321404
29,SLC,Salt Lake City International,Salt Lake City,UT,294.220893699498,410.07620830982,320755
30,AUS,Austin - Bergstrom International,Austin,TX,346.459878369494,482.885329681417,309545
31,DAL,Dallas Love Field,Dallas-Love Field,TX,182.794449478931,254.773390835257,294636
32,STL,Lambert-St. Louis International,St. Louis,MO,345.479650815027,481.51911807842,293845
33,RDU,Raleigh-Durham International,Raleigh/Durham,NC,304.570244363808,424.500821142462,283778
34,SJC,Norman Y. Mineta San Jose International,San Jose,CA,306.340553123413,426.968224101335,282736
35,MCI,Kansas City International,Kansas City,MO,279.627248409149,389.736025629941,280759
36,SMF,Sacramento International,Sacramento,CA,265.682145971399,370.299762418787,279633
37,BNA,Nashville International,Nashville,TN,293.975594199738,409.734317264976,267295
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,365.138878384908,508.91955656798,252982
39,HNL,Honolulu International,Honolulu,HI,139.046022964621,193.798153356603,243804
40,IND,Indianapolis International,Indianapolis,IN,309.415314593755,431.253733907795,237835
41,IAD,Washington Dulles International,Washington-Dulles,DC,451.450032546507,629.21744020361,237594
42,HOU,William P Hobby,Houston-Hobby,TX,217.612961684501,303.302383065267,232194
43,CLE,Cleveland-Hopkins International,Cleveland,OH,343.793620656152,479.169180091508,228742
44,MSY,Louis Armstrong New Orleans International,New Orleans,LA,269.821533382245,376.069115753356,220020
45,PIT,Pittsburgh International,Pittsburgh,PA,427.937434736733,596.446290486438,219814
46,CMH,Port Columbus International,Columbus,OH,311.051368881147,433.534017032243,200376
47,MKE,General Mitchell International,Milwaukee,WI,360.01371460091,501.776257854276,196680
48,SAT,San Antonio International,San Antonio,TX,299.681405827172,417.686905431261,194783
49,BDL,Bradley International,Hartford,CT,335.495556089359,467.603587957402,187633
50,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,457.694966037846,637.921440164573,167274
51,SJU,Luis Munoz Marin International,San Juan,PR,349.348507220802,486.911413456992,166585
52,RSW,Southwest Florida International,Fort Myers,FL,302.570632467455,421.71382238708,152799
53,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,321.506974157918,448.106724339227,139969
54,BUF,Buffalo Niagara International,Buffalo,NY,290.685424267055,405.148577640149,135260
55,JAX,Jacksonville International,Jacksonville,FL,287.294457855991,400.42235092365,135131
56,BUR,Bob Hope,Burbank,CA,185.653393683472,258.75810104542,125252
57,ONT,Ontario International,Ontario,CA,254.251422653498,354.367964994397,124015
58,OMA,Eppley Airfield,Omaha,NE,303.655599146137,423.22601622261,120853
59,ABQ,Albuquerque International Sunport,Albuquerque,NM,272.744819784678,380.143504178461,114670
60,PVD,Theodore Francis Green State,Providence,RI,304.473198445001,424.36556146761,109047
61,MEM,Memphis International,Memphis,TN,371.39148512412,517.634251270414,106363
62,RIC,Richmond International,Richmond,VA,472.417443160641,658.44118476711,101520
63,OKC,Will Rogers World,Oklahoma City,OK,306.11062918634,426.647763052056,95696
64,ANC,Ted Stevens Anchorage International,Anchorage,AK,409.409161255325,570.622141697253,92654
65,SFB,Orlando Sanford International,Sanford,FL,117.370850011773,163.587950990615,89052
66,BOI,Boise Air Terminal,Boise,ID,270.46354063183,376.963926095704,87846
67,ORF,Norfolk International,Norfolk,VA,385.366305639019,537.11193464124,87572
68,SDF,Louisville International-Standiford Field,Louisville,KY,288.683681232025,402.358608567953,84451
69,GEG,Spokane International,Spokane,WA,251.377121525061,350.361850766853,83819
70,ALB,Albany International,Albany,NY,345.940925758047,482.162029182535,81817
71,RNO,Reno/Tahoe International,Reno,NV,221.826534038931,309.17513313688,80897
72,CHS,Charleston AFB/International,Charleston,SC,451.902038062775,629.847431860271,80742
73,TUS,Tucson International,Tucson,AZ,288.16630071599,401.637499208243,80325
74,GRR,Gerald R. Ford International,Grand Rapids,MI,412.175535144239,574.477830193298,80027
75,LGB,Long Beach Airport,Long Beach,CA,321.877061469265,448.622540872421,76483
76,ELP,El Paso International,El Paso,TX,257.847104575561,359.379518016167,75930
77,TUL,Tulsa International,Tulsa,OK,301.859726832332,420.722983552856,73392
78,DSM,Des Moines International,Des Moines,IA,416.612096793767,580.661376019344,73146
79,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,312.034943623639,434.904893844963,71115
80,ROC,Greater Rochester International,Rochester,NY,389.950978369543,543.501913225137,71096
81,PIE,St Pete Clearwater International,St. Petersburg,FL,201.302372393961,280.569175618773,69062
82,OGG,Kahului Airport,Kahului,HI,71.054553611485,99.0336939085787,67841
83,MHT,Manchester-Boston Regional,Manchester,NH,316.969233661257,441.782158487473,61121
84,DAY,James M Cox/Dayton International,Dayton,OH,343.114358322745,478.222444736895,58412
85,SYR,Syracuse Hancock International,Syracuse,NY,395.034025310835,550.586510753668,57879
86,GSP,Greenville-Spartanburg International,Greer,SC,490.740537590394,683.97936118204,51941
87,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,298.286821825865,415.743176309121,51596
88,MSN,Dane County Regional-Truax Field,Madison,WI,411.762787352347,573.902554768908,51374
89,HPN,Westchester County,White Plains,NY,568.632033521464,792.542179102157,48044
90,PWM,Portland International Jetport,Portland,ME,449.797335836251,626.913961372089,47337
91,TYS,McGhee Tyson,Knoxville,TN,395.725724144634,551.55057972746,46608
92,GSO,Piedmont Triad International,Greensboro/High Point,NC,365.948351257033,510.047775444474,44266
93,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,424.486557758827,591.636562228702,44248
94,SAV,Savannah/Hilton Head International,Savannah,GA,324.843016201556,452.756399128859,43637
95,CAK,Akron-Canton Regional,Akron,OH,282.62543576501,393.914808745017,42607
96,ISP,Long Island MacArthur,Islip,NY,221.424456219444,308.614729198236,38122
97,PNS,Pensacola International,Pensacola,FL,412.578191411403,575.039040354868,37574
98,KOA,Kona International Airport at Keahole,Kona,HI,69.4974227914256,96.8634119326682,37509
99,FAT,Fresno Yosemite International,Fresno,CA,398.052361183186,554.793376263375,37389
100,LIH,Lihue Airport,Lihue,HI,54.7689061503681,76.3352496317213,35692
101,LEX,Blue Grass,Lexington,KY,396.836291285316,553.098454714847,35528
102,COS,City of Colorado Springs Municipal,Colorado Springs,CO,414.752741365146,578.069862498731,35024
103,MYR,Myrtle Beach International,Myrtle Beach,SC,248.440016433854,346.268202270089,33827
104,MDT,Harrisburg International,Harrisburg,PA,453.510104427122,632.088706261658,33573
105,XNA,Northwest Arkansas Regional,Fayetteville,AR,425.60243745991,593.191841702556,33454
106,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,439.747548143736,612.906870375097,32905
107,BTV,Burlington International,Burlington,VT,435.397005347594,606.843215032679,32753
108,FSD,Joe Foss Field,Sioux Falls,SD,394.881747483989,550.374270511116,31003
109,CAE,Columbia Metropolitan,Columbia,SC,470.859566774452,656.269863643613,30607
110,ACY,Atlantic City International,Atlantic City,NJ,214.127823408624,298.444902443694,30531
111,PSP,Palm Springs International,Palm Springs,CA,409.646997514632,570.953630702635,30372
112,BLI,Bellingham International,Bellingham,WA,345.856567284448,482.044452886177,29414
113,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,463.56492386718,646.102810356625,28142
114,EUG,Mahlon Sweet Field,Eugene,OR,376.898847848187,525.310247340153,27794
115,FNT,Bishop International,Flint,MI,300.753626739855,419.181334602536,26572
116,SGF,Springfield-Branson National,Springfield,MO,462.616222332226,644.780538768839,26295
117,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,328.238901934474,457.489482247798,26041
118,ITO,Hilo International,Hilo,HI,52.110647734419,72.6302492212697,25914
119,CHA,Lovell Field,Chattanooga,TN,420.05670952852,585.462373363896,24855
120,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,327.180586341015,456.014433891089,24663
121,MAF,Midland International Air and Space Port,Midland/Odessa,TX,221.125924513915,308.198644710406,24348
122,LBB,Lubbock Preston Smith International,Lubbock,TX,227.324574041594,316.838135478686,24046
123,FAR,Hector International,Fargo,ND,465.330666415663,648.563849068147,23881
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,444.770893814679,619.908258073531,23285
125,ILM,Wilmington International,Wilmington,NC,394.979597221001,550.51065052354,23142
126,FWA,Fort Wayne International,Fort Wayne,IN,415.093574341453,578.544905222017,23107
127,BZN,Bozeman Yellowstone International,Bozeman,MT,453.407891193105,631.946244538707,22809
128,MLI,Quad City International,Moline,IL,344.191871076882,479.724249517195,22808
129,FAI,Fairbanks International,Fairbanks,AK,368.309173083361,513.338217706622,22805
130,BIL,Billings Logan International,Billings,MT,422.441119402985,588.785691936152,22581
131,AVL,Asheville Regional,Asheville,NC,445.645911022461,621.127830668329,22401
132,MFR,Rogue Valley International - Medford,Medford,OR,375.264216236438,523.031947098112,22228
133,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,397.30720180045,553.754795588778,22059
134,SBN,South Bend International,South Bend,IN,381.857952934505,532.222098449151,21456
135,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,339.052909716032,472.561720156991,21252
136,PIA,General Downing - Peoria International,Peoria,IL,391.186340156878,545.223723227381,21051
137,MSO,Missoula International,Missoula,MT,445.91935483871,621.508948412698,19899
138,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,359.820351758794,501.506754556512,19237
139,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,325.336005384898,453.443512584673,18926
140,STT,Cyril E King,Charlotte Amalie,VI,328.599461251554,457.992018949933,18247
141,AMA,Rick Husband Amarillo International,Amarillo,TX,244.449442675159,340.706260915857,17907
142,CHO,Charlottesville Albemarle,Charlottesville,VA,500.538199267584,697.635046542672,17322
143,CRP,Corpus Christi International,Corpus Christi,TX,284.144546960019,396.032100114156,17211
144,TLH,Tallahassee International,Tallahassee,FL,379.623845265589,529.108266558066,16943
145,BIS,Bismarck Municipal,Bismarck/Mandan,ND,458.00695005657,638.356274080829,16942
146,DAB,Daytona Beach International,Daytona Beach,FL,369.092590720712,514.43012158268,16821
147,RDM,Roberts Field,Bend/Redmond,OR,372.963550179797,519.825348133532,16770
148,ATW,Appleton International,Appleton,WI,479.600513950073,668.452732201127,16595
149,SBA,Santa Barbara Municipal,Santa Barbara,CA,416.277858527132,580.195524803509,16389
150,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,458.372585750275,638.865886083606,15888
151,AGS,Augusta Regional at Bush Field,Augusta,GA,478.38054198985,666.752372075773,15867
152,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,453.181065749093,631.630102075611,15025
153,SHV,Shreveport Regional,Shreveport,LA,393.610842601759,548.602921615141,14366
154,GRB,Green Bay Austin Straubel International,Green Bay,WI,429.107777097367,598.077478372651,14217
155,BQN,Rafael Hernandez,Aguadilla,PR,248.168367346939,345.889585965338,14112
156,BGR,Bangor International,Bangor,ME,374.296835537067,521.683641054302,14011
157,HRL,Valley International,Harlingen/San Benito,TX,208.06070499172,289.9887357708,13876
158,MOB,Mobile Regional,Mobile,AL,453.109190637158,631.529924712257,13570
159,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,399.964666666667,557.458689973544,13142
160,JNU,Juneau International,Juneau,AK,336.74547224927,469.345683405202,12790
161,RAP,Rapid City Regional,Rapid City,SD,433.687953919359,604.461190694826,12481
162,BMI,Central Illinois Regional,Bloomington/Normal,IL,296.034585642087,412.604077440755,12413
163,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,245.260899547927,341.837245032613,11948
164,GNV,Gainesville Regional,Gainesville,FL,446.256338028169,621.978625419181,11901
165,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,237.199229976682,330.601133113929,11663
166,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,458.727832167832,639.361017826617,11492
167,CRW,Yeager,Charleston/Dunbar,WV,436.277983274365,608.071095497837,11365
168,EVV,Evansville Regional,Evansville,IN,403.298612821144,562.105443576073,11023
169,MLB,Melbourne International,Melbourne,FL,380.543424111591,530.389947820293,11020
170,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,363.734483506944,506.962153341841,10953
171,FCA,Glacier Park International,Kalispell,MT,411.375295974744,573.362480973052,10876
172,GJT,Grand Junction Regional,Grand Junction,CO,427.962025316456,596.480564094836,10537
173,TVC,Cherry Capital,Traverse City,MI,416.086510813852,579.928830131544,10360
174,LBE,Arnold Palmer Regional,Latrobe,PA,596.568372803667,831.479006269174,9776
175,GTF,Great Falls International,Great Falls,MT,420.381837738168,585.915527257051,9723
176,MRY,Monterey Regional,Monterey,CA,482.528041415013,672.533031691249,9538
177,SBP,San Luis County Regional,San Luis Obispo,CA,436.979141527323,609.048348724768,9385
178,SWF,Stewart International,Newburgh/Poughkeepsie,NY,413.8120483602,576.758752958544,9284
179,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,402.651480637813,561.203490255631,9263
180,RFD,Chicago/Rockford International,Rockford,IL,260.432225063939,362.982580988917,9175
181,MOT,Minot International,Minot,ND,446.560210958101,622.402154344499,9127
182,ELM,Elmira/Corning Regional,Elmira/Corning,NY,487.528715003589,679.502819725042,8924
183,LAN,Capital Region International,Lansing,MI,360.445921549319,502.378654864155,8812
184,MGM,Montgomery Regional,Montgomery,AL,412.023015257305,574.265252574695,8783
185,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,505.251319957761,704.204052018906,8782
186,GFK,Grand Forks International,Grand Forks,ND,432.99476558944,603.495045706265,8760
187,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,451.06255259467,628.677382332643,8707
188,DRO,Durango La Plata County,Durango,CO,458.272080838323,638.725805368429,8446
189,LNK,Lincoln Airport,Lincoln,NE,353.021435988726,492.030630802857,8229
190,EYW,Key West International,Key West,FL,336.829853611711,469.463291603338,7737
191,IDA,Idaho Falls Regional,Idaho Falls,ID,427.669960474308,596.073492926155,7606
192,JAC,Jackson Hole,Jackson,WY,556.968416370107,776.285781276478,7290
193,SCE,University Park,State College,PA,515.365533103335,718.300937269382,6990
194,MBS,MBS International,Saginaw/Bay City/Midland,MI,406.124050803038,566.043453823614,6677
195,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,465.837022132797,649.269592395643,6517
196,PSE,Mercedita,Ponce,PR,273.584867075665,381.314336757879,6468
197,BLV,Scott AFB/MidAmerica,Belleville,IL,120.172185430464,167.492367812467,6464
198,DLH,Duluth International,Duluth,MN,474.582345601996,661.458560499163,6439
199,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,356.001752628943,496.184506253427,6315
200,TOL,Toledo Express,Toledo,OH,340.465570190405,474.530643722126,6306
201,CWA,Central Wisconsin,Mosinee,WI,459.815355422566,640.876774940745,6185
202,STX,Henry E. Rohlsen,Christiansted,VI,318.651057187456,444.126233396627,6124
203,BFL,Meadows Field,Bakersfield,CA,387.300423590746,539.807649911816,6053
204,LRD,Laredo International,Laredo,TX,359.372594752187,500.882684344486,6044
205,SPI,Abraham Lincoln Capital,Springfield,IL,453.567941712204,632.169318125307,6013
206,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,523.380397022333,729.471812881562,5999
207,AEX,Alexandria International,Alexandria,LA,374.798650168729,522.38305515382,5854
208,HLN,Helena Regional,Helena,MT,471.321289937295,656.913399462999,5550
209,RST,Rochester International,Rochester,MN,495.074287446938,690.019611031697,5414
210,ERI,Erie International/Tom Ridge Field,Erie,PA,387.539608027227,540.141017965884,5306
211,MLU,Monroe Regional,Monroe,LA,429.835571054926,599.091855641355,5287
212,CMI,University of Illinois/Willard,Champaign/Urbana,IL,403.523586246093,562.419004750853,5230
213,GRI,Central Nebraska Regional,Grand Island,NE,351.143953934741,489.413852938488,5182
214,LSE,La Crosse Regional,La Crosse,WI,476.550765740216,664.202085122761,5172
215,KTN,Ketchikan International,Ketchikan,AK,379.742161181653,529.273171713619,5151
216,CPR,Casper/Natrona County International,Casper,WY,452.37899543379,630.512200659563,5016
217,ABI,Abilene Regional,Abilene,TX,391.27674796748,545.349730907213,4961
218,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,466.381662242189,650.02869535446,4818
219,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,550.547560374569,767.33658583476,4759
220,BRO,Brownsville South Padre Island International,Brownsville,TX,390.534637964775,544.315400366539,4591
221,FSM,Fort Smith Regional,Fort Smith,AR,407.991926917357,568.646843218981,4567
222,LWS,Lewiston Nez Perce County,Lewiston,ID,281.254514672686,392.004060271776,4470
223,ORH,Worcester Regional,Worcester,MA,315.932219127205,440.336798904953,4314
224,SGU,St George Regional,St. George,UT,387.475435816165,540.051576673458,4234
225,CLL,Easterwood Field,College Station/Bryan,TX,395.129474940334,550.719545568625,4178
226,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,495.442281158976,690.532509569313,4061
227,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,327.403807390817,456.325552658241,4040
228,IFP,Laughlin/Bullhead International,Bullhead City,AZ,315.247422680412,439.382350270005,4012
229,COU,Columbia Regional,Columbia,MO,455.736174070716,635.191334995466,3887
230,ISN,Sloulin Field International,Williston,ND,511.272222222222,712.595804012345,3854
231,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,320.469213920662,446.660325418071,3750
232,YUM,Yuma MCAS/Yuma International,Yuma,AZ,356.637299771167,497.070312692964,3700
233,ACT,Waco Regional,Waco,TX,397.534818941504,554.072041495335,3602
234,BET,Bethel Airport,Bethel,AK,352.573933838183,491.406915801527,3569
235,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,378.784090909091,527.937842261904,3555
236,EAT,Pangborn Memorial,Wenatchee,WA,277.020727272727,386.103135079365,3448
237,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,395.252982311806,550.891686418157,3349
238,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,380.365030674847,530.141308428279,3291
239,ACV,Arcata,Arcata/Eureka,CA,333.771063620732,465.200042363133,3279
240,TYR,Tyler Pounds Regional,Tyler,TX,433.868043314027,604.712193861847,3240
241,PUW,Pullman Moscow Regional,Pullman,WA,294.424242424242,410.359629629629,3188
242,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,433.816954643629,604.640988013815,3164
243,MTJ,Montrose Regional,Montrose/Delta,CO,449.615738081562,626.660855898361,3163
244,SIT,Sitka Rocky Gutierrez,Sitka,AK,307.320830298616,428.334504864218,3144
245,FLG,Flagstaff Pulliam,Flagstaff,AZ,425.446428571429,592.97440121882,3136
246,LCH,Lake Charles Regional,Lake Charles,LA,380.609059045565,530.4814278118,3036
247,FLO,Florence Regional,Florence,SC,513.831285831286,716.162549692549,2973
248,EGE,Eagle County Regional,Eagle,CO,500.468700683851,697.538181512654,2910
249,PGV,Pitt Greenville,Greenville,NC,449.922770303936,627.088788150204,2883
250,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,344.280139000267,479.847274686761,2791
251,PSM,Portsmouth International at Pease,Portsmouth,NH,118.168149089369,164.69920239944,2657
252,ALW,Walla Walla Regional,Walla Walla,WA,285.386674259681,397.763339683443,2633
253,ACK,Nantucket Memorial,Nantucket,MA,380.058435438266,529.713985234055,2561
254,SCC,Deadhorse Airport,Deadhorse,AK,329.022698612863,458.581914419824,2544
255,GUM,Guam International,Guam,TT,780.818632660291,1088.28146170347,2543
256,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,352.711132749107,491.598139505829,2517
257,ROW,Roswell International Air Center,Roswell,NM,657.006493506494,915.7158361678,2478
258,MQT,Sawyer International,Marquette,MI,390.202386634845,543.85231848316,2469
259,VLD,Valdosta Regional,Valdosta,GA,451.731434952541,629.609650390399,2402
260,DHN,Dothan Regional,Dothan,AL,468.855435733022,653.476566240116,2342
261,ADQ,Kodiak Airport,Kodiak,AK,438.334941050375,610.938021210806,2338
262,PIH,Pocatello Regional,Pocatello,ID,410.202263779528,571.727544076521,2322
263,SAF,Santa Fe Municipal,Santa Fe,NM,490.279672578445,683.337021427488,2294
264,RDD,Redding Municipal,Redding,CA,348.508479899498,485.740608710716,2275
265,DBQ,Dubuque Regional,Dubuque,IA,378.458292443572,527.483754186332,2182
266,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,411.751417769376,573.886708187055,2131
267,TXK,Texarkana Regional-Webb Field,Texarkana,AR,455.249498997996,634.513021956611,2044
268,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,394.340734649123,549.62022313814,2003
269,COD,Yellowstone Regional,Cody,WY,468.310421286031,652.716941540843,1955
270,GTR,Golden Triangle Regional,Columbus,MS,477.845004668534,666.005956308449,1953
271,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,489.076271186441,681.659756860371,1907
272,OTZ,Ralph Wien Memorial,Kotzebue,AK,420.017418844022,585.407611192801,1870
273,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,456.71156462585,636.550804934672,1848
274,ABY,Southwest Georgia Regional,Albany,GA,532.818281938326,742.62605224285,1831
275,CSG,Columbus Airport,Columbus,GA,382.734537873523,533.443856100466,1828
276,HDN,Yampa Valley,Hayden,CO,488.046341463415,680.22427187379,1813
277,OME,Nome Airport,Nome,AK,448.429392446634,625.007363131076,1767
278,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,431.494513533285,601.404039636093,1697
279,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,358.637456378441,499.858070649999,1688
280,PPG,Pago Pago International,Pago Pago,TT,631.58398856326,880.282715488386,1677
281,JLN,Joplin Regional,Joplin,MO,407.208885941645,567.555464322554,1647
282,GCK,Garden City Regional,Garden City,KS,443.688564476886,618.399740084192,1623
283,GCC,Gillette Campbell County,Gillette,WY,536.531358885017,747.801226909462,1621
284,ALO,Waterloo Regional,Waterloo,IA,443.236880115551,617.770196043591,1580
285,ABR,Aberdeen Regional,Aberdeen,SD,503.428571428572,701.663560090702,1562
286,BQK,Brunswick Golden Isles,Brunswick,GA,384.230263157895,535.528552892648,1558
287,HVN,Tweed New Haven,New Haven,CT,400.118554216868,557.673173799961,1547
288,BTM,Bert Mooney,Butte,MT,431.489957395009,601.397689427972,1545
289,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,421.082077051926,586.891499694238,1517
290,BJI,Bemidji Regional,Bemidji,MN,415.186390532544,578.674269629942,1475
291,STC,St. Cloud Regional,St. Cloud,MN,497.963219986121,694.046118078274,1417
292,CMX,Houghton County Memorial,Hancock/Houghton,MI,423.335443037975,590.032173246935,1409
293,GGG,East Texas Regional,Longview,TX,408.652938221999,569.568140840129,1369
294,DUT,Unalaska Airport,Unalaska,AK,632.449197860963,881.488618113911,1349
295,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,548.086956521739,763.907070393374,1318
296,CIU,Chippewa County International,Sault Ste. Marie,MI,419.335830212235,584.457633513663,1226
297,EAU,Chippewa Valley Regional,Eau Claire,WI,500.730449251248,697.902998771887,1219
298,PAH,Barkley Regional,Paducah,KY,401.439333333333,559.51403589947,1217
299,IPT,Williamsport Regional,Williamsport,PA,475.694195375177,663.008223181045,1185
300,ART,Watertown International,Watertown,NY,482.77358490566,672.875262803234,1170
300,BRD,Brainerd Lakes Regional,Brainerd,MN,470.114994363021,655.23210107192,1170
302,OWB,Owensboro Daviess County,Owensboro,KY,345.715596330275,481.847971821756,1160
303,MKG,Muskegon County,Muskegon,MI,425.38552631579,592.889517491645,1125
304,MEI,Key Field,Meridian,MS,399.377531025474,556.640358024115,1093
305,HHH,Hilton Head Airport,Hilton Head,SC,416.862811791383,581.010815021775,1089
306,RHI,Rhinelander/Oneida County,Rhinelander,WI,457.013257575758,636.971295469576,1060
307,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,455.108040201005,634.315860951583,1003
308,RKS,Rock Springs Sweetwater County,Rock Springs,WY,594.20189274448,828.180677732712,953
309,PSG,Petersburg James A Johnson,Petersburg,AK,308.0399543379,429.336798262303,938
310,LAR,Laramie Regional,Laramie,WY,516.697865353038,720.157901777569,931
311,ESC,Delta County,Escanaba,MI,393.39979757085,548.308773415911,909
312,EKO,Elko Regional,Elko,NV,284.620947630923,396.696093001622,839
313,HOB,Lea County Regional,Hobbs,NM,642.25,895.148680555555,820
314,HIB,Range Regional,Hibbing,MN,409.377703826955,570.578297282307,817
315,CDC,Cedar City Regional,Cedar City,UT,341.786046511628,476.371083794758,788
316,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,473.651785714286,660.161574192176,779
317,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,440.875912408759,614.479550457652,746
318,JMS,Jamestown Regional,Jamestown,ND,325.660377358491,453.89561245882,703
319,CDV,Merle K Mudhole Smith,Cordova,AK,286.399006622517,399.174298000105,689
320,AKN,King Salmon Airport,King Salmon,AK,406.676724137931,566.813753249863,683
