Average Domestic Airline Itinerary Fares By Origin City for 2009 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
75,LGB,Long Beach Airport,Long Beach,CA,221.155706191825,247.411655962681,76483
76,ELP,El Paso International,El Paso,TX,301.267117666078,337.034018937846,75930
77,TUL,Tulsa International,Tulsa,OK,323.444548238103,361.844388596871,73392
78,DSM,Des Moines International,Des Moines,IA,382.046235895628,427.403359853893,73146
79,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,323.493043238343,361.898640999045,71115
80,ROC,Greater Rochester International,Rochester,NY,280.435563160325,313.729309847162,71096
81,PIE,St Pete Clearwater International,St. Petersburg,FL,128.834993993357,144.130485071865,69062
82,OGG,Kahului Airport,Kahului,HI,196.99789811856,220.385795302089,67841
83,MHT,Manchester-Boston Regional,Manchester,NH,288.037119384235,322.233334661334,61121
84,DAY,James M Cox/Dayton International,Dayton,OH,296.134755415103,331.292334649525,58412
85,SYR,Syracuse Hancock International,Syracuse,NY,344.133634491234,384.989715382164,57879
86,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,155.549484142147,174.016561084654,55304
87,GSP,Greenville-Spartanburg International,Greer,SC,404.498212364192,452.520869925753,51941
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,326.003414731652,364.707047704601,51596
89,MSN,Dane County Regional-Truax Field,Madison,WI,362.02976615707,405.010503663025,51374
90,HPN,Westchester County,White Plains,NY,272.266202297147,304.590069742896,48044
91,PWM,Portland International Jetport,Portland,ME,317.810246136234,355.541173377056,47337
92,TYS,McGhee Tyson,Knoxville,TN,391.741488308325,438.249647728197,46608
93,GSO,Piedmont Triad International,Greensboro/High Point,NC,345.801731661384,386.855851645524,44266
94,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,326.253353973168,364.986660122017,44248
95,SAV,Savannah/Hilton Head International,Savannah,GA,405.62483058706,453.781242018146,43637
96,PGD,Punta Gorda Airport,Punta Gorda,FL,96.1423804226919,107.556553516825,42786
97,CAK,Akron-Canton Regional,Akron,OH,256.252884820098,286.675626282792,42607
98,ISP,Long Island MacArthur,Islip,NY,256.208512948239,286.625986513221,38122
99,PNS,Pensacola International,Pensacola,FL,379.196124269456,424.214878537936,37574
100,KOA,Kona International Airport at Keahole,Kona,HI,191.577850559388,214.322271257866,37509
101,FAT,Fresno Yosemite International,Fresno,CA,373.967258547904,418.365233736759,37389
102,LIH,Lihue Airport,Lihue,HI,168.104902017794,188.062577718847,35692
103,LEX,Blue Grass,Lexington,KY,399.647928994083,447.094753362222,35528
104,COS,City of Colorado Springs Municipal,Colorado Springs,CO,359.819109797333,402.537394738345,35024
105,MYR,Myrtle Beach International,Myrtle Beach,SC,267.490493537602,299.247381403805,33827
106,MDT,Harrisburg International,Harrisburg,PA,357.687062017007,400.152226926013,33573
107,XNA,Northwest Arkansas Regional,Fayetteville,AR,430.875632622584,482.02985858595,33454
108,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,381.976537704391,427.325386984875,32905
109,BTV,Burlington International,Burlington,VT,328.663978357409,367.683477586414,32753
110,FSD,Joe Foss Field,Sioux Falls,SD,423.183431952663,473.424427876006,31003
111,CAE,Columbia Metropolitan,Columbia,SC,454.62766791892,508.601772493762,30607
112,ACY,Atlantic City International,Atlantic City,NJ,176.347094138763,197.283295721225,30531
113,PSP,Palm Springs International,Palm Springs,CA,372.985016286645,417.266378144927,30372
114,BLI,Bellingham International,Bellingham,WA,228.324190849353,255.431194279833,29414
115,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,487.620270705769,545.511308451803,28142
116,EUG,Mahlon Sweet Field,Eugene,OR,375.792399075418,420.407057789381,27794
117,FNT,Bishop International,Flint,MI,275.368411191606,308.060577707337,26572
118,SGF,Springfield-Branson National,Springfield,MO,369.19253507014,413.023647653637,26295
119,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,352.749005445363,394.627916589801,26041
120,ITO,Hilo International,Hilo,HI,143.800048123195,160.872213728068,25914
121,CHA,Lovell Field,Chattanooga,TN,340.167333293535,380.552528730881,24855
122,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,266.931709064851,298.622257168442,24663
123,MAF,Midland International Air and Space Port,Midland/Odessa,TX,301.29908521091,337.069781719372,24348
124,LBB,Lubbock Preston Smith International,Lubbock,TX,280.228191293274,313.497318469184,24046
125,FAR,Hector International,Fargo,ND,388.688986739549,434.834748420536,23881
126,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,310.593926938724,347.468121528859,23285
127,ILM,Wilmington International,Wilmington,NC,343.447481143496,384.222100840665,23142
128,FWA,Fort Wayne International,Fort Wayne,IN,370.361936847668,414.331882630911,23107
129,BZN,Bozeman Yellowstone International,Bozeman,MT,421.653157474021,471.712476828676,22809
130,MLI,Quad City International,Moline,IL,323.397776448651,361.792063987754,22808
131,FAI,Fairbanks International,Fairbanks,AK,554.020811906346,619.795025287053,22805
132,BIL,Billings Logan International,Billings,MT,368.126132474331,411.830640081301,22581
133,AVL,Asheville Regional,Asheville,NC,390.973030217453,437.389957096314,22401
134,MFR,Rogue Valley International - Medford,Medford,OR,349.243912283062,390.706693309963,22228
135,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,418.269082289197,467.926638969022,22059
136,SBN,South Bend International,South Bend,IN,336.607292062286,376.569833861798,21456
137,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,343.859272782595,384.682781024304,21252
138,PIA,General Downing - Peoria International,Peoria,IL,330.625582809649,369.877966773374,21051
139,MSO,Missoula International,Missoula,MT,430.276703429521,481.359823586575,19899
140,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,406.121858079225,454.337277388035,19237
141,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,505.664207419899,565.697449426419,18926
142,STT,Cyril E King,Charlotte Amalie,VI,389.653991676126,435.914320245663,18247
143,AMA,Rick Husband Amarillo International,Amarillo,TX,293.754234985053,328.629195127632,17907
144,CHO,Charlottesville Albemarle,Charlottesville,VA,420.492011804213,470.413478137085,17322
145,CRP,Corpus Christi International,Corpus Christi,TX,359.86971685287,402.594009942308,17211
146,TLH,Tallahassee International,Tallahassee,FL,411.551377449588,460.411397751621,16943
147,BIS,Bismarck Municipal,Bismarck/Mandan,ND,441.484622275306,493.898364008072,16942
148,DAB,Daytona Beach International,Daytona Beach,FL,344.001693684975,384.842110357958,16821
149,RDM,Roberts Field,Bend/Redmond,OR,313.468980981646,350.684506464116,16770
150,ATW,Appleton International,Appleton,WI,356.341579387008,398.647006503311,16595
151,SBA,Santa Barbara Municipal,Santa Barbara,CA,397.315314848406,444.485207633371,16389
152,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,406.546882670594,454.81276156064,15888
153,AGS,Augusta Regional at Bush Field,Augusta,GA,449.42237421531,502.778498217197,15867
154,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,370.011503821993,413.939845650816,15025
155,SHV,Shreveport Regional,Shreveport,LA,480.009835536924,536.997350570529,14366
156,GRB,Green Bay Austin Straubel International,Green Bay,WI,383.409534368071,428.928511243593,14217
157,BQN,Rafael Hernandez,Aguadilla,PR,221.272050739958,247.541813116713,14112
158,BGR,Bangor International,Bangor,ME,411.334759140442,460.169062179546,14011
159,HRL,Valley International,Harlingen/San Benito,TX,257.4227039679,287.984328181189,13876
160,MOB,Mobile Regional,Mobile,AL,476.128574768176,532.655300480328,13570
161,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,442.566529686836,495.108717151991,13142
162,JNU,Juneau International,Juneau,AK,468.493076000436,524.113303410675,12790
163,RAP,Rapid City Regional,Rapid City,SD,379.288622465401,424.318358263721,12481
164,BMI,Central Illinois Regional,Bloomington/Normal,IL,293.001544449249,327.787143999505,12413
165,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,271.238369001728,303.440210478344,11948
166,GNV,Gainesville Regional,Gainesville,FL,434.245874832764,485.800221198672,11901
167,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,377.591397849462,422.419636498858,11663
168,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,387.947055785124,434.004734268042,11492
169,CRW,Yeager,Charleston/Dunbar,WV,419.509722542464,469.314569964791,11365
170,EVV,Evansville Regional,Evansville,IN,463.241537872014,518.238294499184,11023
171,MLB,Melbourne International,Melbourne,FL,412.568820476105,461.54963319837,11020
172,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,434.264200434153,485.820722443992,10953
173,FCA,Glacier Park International,Kalispell,MT,487.180711950599,545.019564596843,10876
174,GJT,Grand Junction Regional,Grand Junction,CO,349.253864447087,390.717827010396,10537
175,TVC,Cherry Capital,Traverse City,MI,488.632790567097,546.644036247527,10360
176,PBG,Plattsburgh International,Plattsburgh,NY,208.618081587652,233.385545044854,10291
177,LBE,Arnold Palmer Regional,Latrobe,PA,358.591422121896,401.163954070612,9776
178,GTF,Great Falls International,Great Falls,MT,427.75921251893,478.543452235432,9723
179,MRY,Monterey Regional,Monterey,CA,399.584270952928,447.023537739308,9538
180,SBP,San Luis County Regional,San Luis Obispo,CA,454.626590241857,508.6005668732,9385
181,SWF,Stewart International,Newburgh/Poughkeepsie,NY,299.101001242418,334.610737799801,9284
182,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,483.636686390533,541.05478680436,9263
183,RFD,Chicago/Rockford International,Rockford,IL,197.332950065703,220.760625138061,9175
184,MOT,Minot International,Minot,ND,613.617339734538,686.466945688734,9127
185,ELM,Elmira/Corning Regional,Elmira/Corning,NY,324.076955074875,362.551875757941,8924
186,LAN,Capital Region International,Lansing,MI,434.587477797513,486.182379799261,8812
187,MGM,Montgomery Regional,Montgomery,AL,473.662822762597,529.896810557556,8783
188,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,240.258287795993,268.782125796952,8782
189,GFK,Grand Forks International,Grand Forks,ND,449.447683109118,502.806811822284,8760
190,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,500.551878206189,559.978176528738,8707
191,DRO,Durango La Plata County,Durango,CO,383.658295063146,429.206805195699,8446
192,GRK,Robert Gray AAF,Killeen,TX,429.726020659124,480.743762900283,8311
193,LNK,Lincoln Airport,Lincoln,NE,410.683716075157,459.440726267899,8229
194,EYW,Key West International,Key West,FL,463.177703523694,518.166881637644,7737
195,IDA,Idaho Falls Regional,Idaho Falls,ID,455.461772812999,509.534903619538,7606
196,JAC,Jackson Hole,Jackson,WY,455.205929919137,509.248686658979,7290
197,SCE,University Park,State College,PA,424.144344845768,474.49942184389,6990
198,LCK,Rickenbacker International,Columbus,OH,198.972972972973,222.595354118341,6930
199,MBS,MBS International,Saginaw/Bay City/Midland,MI,434.690420742121,486.297544290531,6677
200,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,235.535291403967,263.498407919724,6517
201,PSE,Mercedita,Ponce,PR,203.22779992751,227.355320753538,6468
202,BLV,Scott AFB/MidAmerica,Belleville,IL,102.285714285714,114.429233541023,6464
203,DLH,Duluth International,Duluth,MN,426.70695485958,477.366268908435,6439
204,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,415.718133371741,465.072837424347,6315
205,TOL,Toledo Express,Toledo,OH,288.996123240155,323.306192948165,6306
206,CWA,Central Wisconsin,Mosinee,WI,374.898166765228,419.406660827036,6185
207,STX,Henry E. Rohlsen,Christiansted,VI,480.766827427134,537.844213716555,6124
208,BFL,Meadows Field,Bakersfield,CA,435.062748091603,486.714074922645,6053
209,LRD,Laredo International,Laredo,TX,334.508869179601,374.222282947308,6044
210,SPI,Abraham Lincoln Capital,Springfield,IL,378.065446868403,422.949965355405,6013
211,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,441.764369747899,494.211323536169,5999
212,AEX,Alexandria International,Alexandria,LA,469.507401812689,525.248051562629,5854
213,HLN,Helena Regional,Helena,MT,545.483417779825,610.244058437404,5550
214,RST,Rochester International,Rochester,MN,352.594121426277,394.45464449882,5414
215,ERI,Erie International/Tom Ridge Field,Erie,PA,318.990822972173,356.861910133075,5306
216,MLU,Monroe Regional,Monroe,LA,503.830650972856,563.646210303199,5287
217,CMI,University of Illinois/Willard,Champaign/Urbana,IL,442.574949585481,495.118136674112,5230
218,GRI,Central Nebraska Regional,Grand Island,NE,200.316420014094,224.098297283885,5182
219,LSE,La Crosse Regional,La Crosse,WI,487.328032230704,545.184374969974,5172
220,KTN,Ketchikan International,Ketchikan,AK,466.737991266376,522.149852284381,5151
221,CPR,Casper/Natrona County International,Casper,WY,440.448534936138,492.739270766846,5016
222,SCK,Stockton Metropolitan,Stockton,CA,123.119361936194,137.736284277834,4986
223,ABI,Abilene Regional,Abilene,TX,416.619164619165,466.080840504339,4961
224,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,351.632262996942,393.378592739174,4818
225,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,375.974436090226,420.610706522012,4759
226,BRO,Brownsville South Padre Island International,Brownsville,TX,410.964474914304,459.754817233561,4591
227,FSM,Fort Smith Regional,Fort Smith,AR,450.517669997563,504.003829220057,4567
228,LWS,Lewiston Nez Perce County,Lewiston,ID,378.447880870561,423.377802517737,4470
229,SGU,St George Regional,St. George,UT,146.44713553796,163.833567482136,4234
230,CLL,Easterwood Field,College Station/Bryan,TX,431.066442792037,482.243322035805,4178
231,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,398.581815250685,445.902068935306,4061
232,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,367.515271838729,411.147257119953,4040
233,IFP,Laughlin/Bullhead International,Bullhead City,AZ,148.949955791335,166.633526452797,4012
234,COU,Columbia Regional,Columbia,MO,364.294563843236,407.544181656704,3887
235,ISN,Sloulin Field International,Williston,ND,570.262548262548,637.965005871283,3854
236,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,337.718355280838,377.812804235543,3750
237,YUM,Yuma MCAS/Yuma International,Yuma,AZ,439.810040160643,492.02497289749,3700
238,ACT,Waco Regional,Waco,TX,404.842065680622,452.905546043277,3602
239,BET,Bethel Airport,Bethel,AK,454.330394922426,508.269206784281,3569
240,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,371.456824512535,415.556757064053,3555
241,EAT,Pangborn Memorial,Wenatchee,WA,336.489522500859,376.438082514674,3448
242,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,414.440677966102,463.643720523996,3349
243,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,133.601674641148,149.463073467718,3291
244,ACV,Arcata,Arcata/Eureka,CA,389.838060077194,436.120241533895,3279
245,TYR,Tyler Pounds Regional,Tyler,TX,407.663930581614,456.062427138861,3240
246,PUW,Pullman Moscow Regional,Pullman,WA,323.206681766704,361.578282247639,3188
247,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,273.527168234065,306.000739519125,3164
248,MTJ,Montrose Regional,Montrose/Delta,CO,432.547540983607,483.900258510697,3163
249,SIT,Sitka Rocky Gutierrez,Sitka,AK,425.919881305638,476.485752756723,3144
250,FLG,Flagstaff Pulliam,Flagstaff,AZ,347.585071350165,388.850912198755,3136
251,LCH,Lake Charles Regional,Lake Charles,LA,452.450953678474,506.166635349622,3036
252,FLO,Florence Regional,Florence,SC,307.86224916388,344.412134715458,2973
253,EGE,Eagle County Regional,Eagle,CO,451.714551544473,505.34280640772,2910
254,PGV,Pitt Greenville,Greenville,NC,332.561149312377,372.043326744916,2883
255,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,465.347717009533,520.594522503158,2791
256,ALW,Walla Walla Regional,Walla Walla,WA,347.64590964591,388.918973311693,2633
257,ACK,Nantucket Memorial,Nantucket,MA,293.949038461538,328.847125976148,2561
258,SCC,Deadhorse Airport,Deadhorse,AK,481.345117845118,538.491159673341,2544
259,GUM,Guam International,Guam,TT,1547.7652027027,1731.5182973843,2543
260,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,399.022009229677,446.394523428851,2517
261,ROW,Roswell International Air Center,Roswell,NM,413.952185089974,463.097233013048,2478
262,MQT,Sawyer International,Marquette,MI,405.173042545585,453.275816996968,2469
263,VLD,Valdosta Regional,Valdosta,GA,461.781342338539,516.604742278502,2402
264,DHN,Dothan Regional,Dothan,AL,769.349118942731,860.687444193502,2342
265,ADQ,Kodiak Airport,Kodiak,AK,684.549707602339,765.820514709037,2338
266,PIH,Pocatello Regional,Pocatello,ID,195.679596586501,218.910982959594,2322
267,SAF,Santa Fe Municipal,Santa Fe,NM,371.244725738397,415.319477593219,2294
268,RDD,Redding Municipal,Redding,CA,387.4409709452,433.438566247966,2275
269,DBQ,Dubuque Regional,Dubuque,IA,381.025714285714,426.261680329534,2182
270,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,180.037429378531,201.411753306382,2131
271,TXK,Texarkana Regional-Webb Field,Texarkana,AR,562.949367088608,629.783592442003,2044
272,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,436.167070217918,487.949503891187,2003
273,COD,Yellowstone Regional,Cody,WY,427.159407665505,477.872437615934,1955
274,GTR,Golden Triangle Regional,Columbus,MS,458.381948266373,512.801766849349,1953
275,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,332.990606936416,372.523770246731,1907
276,OTZ,Ralph Wien Memorial,Kotzebue,AK,556.772397094431,622.87328295279,1870
277,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,613.977947413062,686.870365272306,1848
278,ABY,Southwest Georgia Regional,Albany,GA,518.382890855457,579.926114761996,1831
279,CSG,Columbus Airport,Columbus,GA,552.783644859813,618.410979842529,1828
280,HDN,Yampa Valley,Hayden,CO,400.837447601304,448.425493470532,1813
281,OME,Nome Airport,Nome,AK,564.996699669967,632.073987535047,1767
282,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,147.361111111111,164.85605165836,1697
283,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,490.789814066289,549.057144934954,1688
284,PPG,Pago Pago International,Pago Pago,TT,1027.09595959596,1149.03439107197,1677
285,JLN,Joplin Regional,Joplin,MO,424.892307692308,475.336184004122,1647
286,GCK,Garden City Regional,Garden City,KS,534.719387755102,598.202106008925,1623
287,GCC,Gillette Campbell County,Gillette,WY,408.720123361604,457.244012770147,1621
288,ALO,Waterloo Regional,Waterloo,IA,462.169675090253,517.039178499119,1580
289,ABR,Aberdeen Regional,Aberdeen,SD,593.622902270484,664.098737478302,1562
290,BQK,Brunswick Golden Isles,Brunswick,GA,397.23016496465,444.389948622841,1558
291,HVN,Tweed New Haven,New Haven,CT,363.20728929385,406.327824179965,1547
292,BTM,Bert Mooney,Butte,MT,581.343078245916,650.361033626277,1545
293,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,429.333958724203,480.30515476202,1517
294,BJI,Bemidji Regional,Bemidji,MN,530.966014418126,594.003126345511,1475
295,STC,St. Cloud Regional,St. Cloud,MN,437.32285115304,489.242500938437,1417
296,CMX,Houghton County Memorial,Hancock/Houghton,MI,460.034918276375,514.650980032555,1409
297,GGG,East Texas Regional,Longview,TX,386.831309041835,432.756524334211,1369
298,DUT,Unalaska Airport,Unalaska,AK,884.267815191856,989.249466985746,1349
299,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,419.781609195402,469.618735424484,1318
300,CIU,Chippewa County International,Sault Ste. Marie,MI,575.226018396846,643.517746907876,1226
301,EAU,Chippewa Valley Regional,Eau Claire,WI,433.011142061281,484.418899030124,1219
302,PAH,Barkley Regional,Paducah,KY,432.225961538462,483.540500653136,1217
303,IPT,Williamsport Regional,Williamsport,PA,420.356037151703,470.261360362121,1185
304,ART,Watertown International,Watertown,NY,605.452380952381,677.332630287402,1170
304,BRD,Brainerd Lakes Regional,Brainerd,MN,499.055412371134,558.3040479398,1170
306,OWB,Owensboro Daviess County,Owensboro,KY,123.809448818898,138.508299349694,1160
307,MKG,Muskegon County,Muskegon,MI,451.810897435897,505.450590633381,1125
308,MEI,Key Field,Meridian,MS,561.222986247544,627.852252979573,1093
309,HHH,Hilton Head Airport,Hilton Head,SC,439.014871794872,491.135400905285,1089
310,RHI,Rhinelander/Oneida County,Rhinelander,WI,432.085271317829,483.383107470461,1060
311,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,549.508881922675,614.747431950802,1003
312,RKS,Rock Springs Sweetwater County,Rock Springs,WY,366.719444444444,410.256947858342,953
313,PSG,Petersburg James A Johnson,Petersburg,AK,431.208994708995,482.402797938293,938
314,LAR,Laramie Regional,Laramie,WY,557.864253393665,624.094766131851,931
315,ESC,Delta County,Escanaba,MI,398.205128205128,445.480661017212,909
316,EKO,Elko Regional,Elko,NV,152.950697674419,171.109242641256,839
317,HOB,Lea County Regional,Hobbs,NM,962,1076.21013780063,820
318,HIB,Range Regional,Hibbing,MN,505.025171624714,564.982546306673,817
319,CDC,Cedar City Regional,Cedar City,UT,122.704467353952,137.272132764812,788
320,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,413.572413793103,462.672374676522,779
