Average Domestic Airline Itinerary Fares By Origin City for 1995 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
34,SJC,Norman Y. Mineta San Jose International,San Jose,CA,238.980412785533,376.399508442433,282736
35,MCI,Kansas City International,Kansas City,MO,221.168327561021,348.345074839719,280759
36,SMF,Sacramento International,Sacramento,CA,209.806960376172,330.450666784406,279633
37,BNA,Nashville International,Nashville,TN,266.662286410876,419.999080072161,267295
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,330.781181989965,520.987778252625,252982
39,HNL,Honolulu International,Honolulu,HI,112.893278745759,177.809445264003,243804
40,IND,Indianapolis International,Indianapolis,IN,268.664599918647,423.152768741822,237835
41,IAD,Washington Dulles International,Washington-Dulles,DC,404.616713148939,637.280395333191,237594
42,HOU,William P Hobby,Houston-Hobby,TX,132.510099447715,208.706377708613,232194
43,CLE,Cleveland-Hopkins International,Cleveland,OH,297.153150003884,468.022873882798,228742
44,MSY,Louis Armstrong New Orleans International,New Orleans,LA,210.707641363333,331.869259533826,220020
45,PIT,Pittsburgh International,Pittsburgh,PA,380.281246804246,598.95149020204,219814
46,CMH,Port Columbus International,Columbus,OH,280.068747002311,441.114556096957,200376
47,MKE,General Mitchell International,Milwaukee,WI,325.763795645032,513.085282261903,196680
48,SAT,San Antonio International,San Antonio,TX,209.81068118166,330.456527136476,194783
49,BDL,Bradley International,Hartford,CT,389.506729925487,613.481832967393,187633
50,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,442.52036083075,696.979490289614,167274
51,SJU,Luis Munoz Marin International,San Juan,PR,280.032225672878,441.057034184236,166585
52,RSW,Southwest Florida International,Fort Myers,FL,277.430052123899,436.958552499896,152799
53,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,315.886550336774,497.528399438497,139969
54,BUF,Buffalo Niagara International,Buffalo,NY,347.603643641751,547.483532539425,135260
55,JAX,Jacksonville International,Jacksonville,FL,327.585923950272,515.95517519755,135131
56,BUR,Bob Hope,Burbank,CA,143.231759143896,225.593232126056,125252
57,ONT,Ontario International,Ontario,CA,220.138050714055,346.72236570537,124015
58,OMA,Eppley Airfield,Omaha,NE,250.861026139322,395.111740856116,120853
59,ABQ,Albuquerque International Sunport,Albuquerque,NM,180.062454554387,283.602403197925,114670
60,PVD,Theodore Francis Green State,Providence,RI,397.252561964891,625.681692102818,109047
61,MEM,Memphis International,Memphis,TN,349.547649163384,550.545384823565,106363
62,RIC,Richmond International,Richmond,VA,435.628933215604,686.125337279446,101520
63,OKC,Will Rogers World,Oklahoma City,OK,218.552886765492,344.22569694459,95696
64,ANC,Ted Stevens Anchorage International,Anchorage,AK,360.219904919388,567.354426927518,92654
65,BOI,Boise Air Terminal,Boise,ID,246.956028245895,388.961281617962,87846
66,ORF,Norfolk International,Norfolk,VA,354.078960800327,557.682302250666,87572
67,SDF,Louisville International-Standiford Field,Louisville,KY,236.815639057057,372.989941282556,84451
68,GEG,Spokane International,Spokane,WA,218.124813420728,343.55147182853,83819
69,ALB,Albany International,Albany,NY,386.574831333926,608.864026948048,81817
70,RNO,Reno/Tahoe International,Reno,NV,155.530374760169,244.9638274754,80897
71,CHS,Charleston AFB/International,Charleston,SC,384.109535304768,604.981130426427,80742
72,TUS,Tucson International,Tucson,AZ,258.439815765541,407.04850444543,80325
73,GRR,Gerald R. Ford International,Grand Rapids,MI,384.529339477727,605.642331411487,80027
74,LGB,Long Beach Airport,Long Beach,CA,197.015513370076,310.30385094606,76483
75,ELP,El Paso International,El Paso,TX,156.651824817518,246.730136460344,75930
76,TUL,Tulsa International,Tulsa,OK,219.207517223542,345.256754593831,73392
77,DSM,Des Moines International,Des Moines,IA,362.662068356962,571.200889098724,73146
78,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,277.664571970595,437.327926516735,71115
79,ROC,Greater Rochester International,Rochester,NY,399.339790290092,628.969123513851,71096
80,PIE,St Pete Clearwater International,St. Petersburg,FL,146.406047251806,230.592807068393,69062
81,OGG,Kahului Airport,Kahului,HI,51.223837431034,80.6786924704128,67841
82,MHT,Manchester-Boston Regional,Manchester,NH,440.899383619352,694.426414836881,61121
83,DAY,James M Cox/Dayton International,Dayton,OH,356.055860122029,560.795963007444,58412
84,SYR,Syracuse Hancock International,Syracuse,NY,376.976563043327,593.746539182545,57879
85,GSP,Greenville-Spartanburg International,Greer,SC,424.638717511158,668.81550112755,51941
86,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,222.752241337533,350.839774551487,51596
87,MSN,Dane County Regional-Truax Field,Madison,WI,372.101575294393,586.068324173315,51374
88,HPN,Westchester County,White Plains,NY,473.573661261085,745.889134729733,48044
89,PWM,Portland International Jetport,Portland,ME,419.374682435392,660.524527855526,47337
90,TYS,McGhee Tyson,Knoxville,TN,411.87342825148,648.709884326309,46608
91,GSO,Piedmont Triad International,Greensboro/High Point,NC,368.039730436532,579.67082744943,44266
92,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,331.691266125501,522.421181171567,44248
93,SAV,Savannah/Hilton Head International,Savannah,GA,347.925382755842,547.990278858001,43637
94,CAK,Akron-Canton Regional,Akron,OH,367.992003708425,579.595656782555,42607
95,ISP,Long Island MacArthur,Islip,NY,294.38923897237,463.669652037065,38122
96,PNS,Pensacola International,Pensacola,FL,374.537822928614,589.9054688216,37574
97,KOA,Kona International Airport at Keahole,Kona,HI,47.910498716338,75.4601097046608,37509
98,FAT,Fresno Yosemite International,Fresno,CA,396.116275963401,623.892016173206,37389
99,LIH,Lihue Airport,Lihue,HI,41.4387850415939,65.267015561251,35692
100,LEX,Blue Grass,Lexington,KY,418.298686955455,658.829810849166,35528
101,COS,City of Colorado Springs Municipal,Colorado Springs,CO,230.076901306988,362.376278233422,35024
102,MYR,Myrtle Beach International,Myrtle Beach,SC,339.074584816133,534.050073654574,33827
103,MDT,Harrisburg International,Harrisburg,PA,422.391330166271,665.275815669502,33573
104,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,391.740351629503,616.999837232421,32905
105,BTV,Burlington International,Burlington,VT,413.738757047332,651.647819003292,32753
106,FSD,Joe Foss Field,Sioux Falls,SD,344.796115747602,543.061613157084,31003
107,CAE,Columbia Metropolitan,Columbia,SC,389.113545274135,612.862558325714,30607
108,ACY,Atlantic City International,Atlantic City,NJ,149.608977272727,235.637493665919,30531
109,PSP,Palm Springs International,Palm Springs,CA,390.892189218922,615.663962418662,30372
110,BLI,Bellingham International,Bellingham,WA,297.307308216069,468.265676523451,29414
111,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,490.89279757392,773.16716274389,28142
112,EUG,Mahlon Sweet Field,Eugene,OR,356.858401681014,562.059983957051,27794
113,FNT,Bishop International,Flint,MI,381.181079617259,600.36874705816,26572
114,SGF,Springfield-Branson National,Springfield,MO,357.064484202512,562.384568549095,26295
115,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,429.200488362427,676.000392500157,26041
116,ITO,Hilo International,Hilo,HI,41.8294217048442,65.8822770645398,25914
117,CHA,Lovell Field,Chattanooga,TN,461.137714195881,726.302239269143,24855
118,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,313.908455320079,494.412855435296,24663
119,MAF,Midland International Air and Space Port,Midland/Odessa,TX,125.821897930128,198.172310358739,24348
120,LBB,Lubbock Preston Smith International,Lubbock,TX,130.946081935661,206.243015059472,24046
121,FAR,Hector International,Fargo,ND,357.830814869751,563.591556532297,23881
122,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,425.179113347332,669.666636686022,23285
123,ILM,Wilmington International,Wilmington,NC,385.33654353562,606.913695901415,23142
124,FWA,Fort Wayne International,Fort Wayne,IN,372.882574606455,587.298415601008,23107
125,BZN,Bozeman Yellowstone International,Bozeman,MT,423.154791626657,666.478284587579,22809
126,MLI,Quad City International,Moline,IL,382.564705882353,602.547989448693,22808
127,FAI,Fairbanks International,Fairbanks,AK,321.557032590051,506.459536128267,22805
128,BIL,Billings Logan International,Billings,MT,365.002736418511,574.887493777011,22581
129,AVL,Asheville Regional,Asheville,NC,373.136531016901,587.698402641551,22401
130,MFR,Rogue Valley International - Medford,Medford,OR,349.217521795055,550.025426816488,22228
131,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,480.063465783664,756.110722364108,22059
132,TTN,Trenton Mercer,Trenton,NJ,90.6792626728111,142.821871877002,21531
133,SBN,South Bend International,South Bend,IN,360.698238728822,568.107813402349,21456
134,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,256.008117108367,403.218524537989,21252
135,PIA,General Downing - Peoria International,Peoria,IL,398.594121249235,627.794678055463,21051
136,MSO,Missoula International,Missoula,MT,403.42698630137,635.406548872779,19899
137,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,363.83747702951,573.052184112442,19237
138,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,440.485978380072,693.77529231584,18926
139,STT,Cyril E King,Charlotte Amalie,VI,240.753604510673,379.19232516719,18247
140,AMA,Rick Husband Amarillo International,Amarillo,TX,152.77894851184,240.63026944311,17907
141,CHO,Charlottesville Albemarle,Charlottesville,VA,425.72179318139,670.521369592374,17322
142,CRP,Corpus Christi International,Corpus Christi,TX,186.368299711816,293.534250707537,17211
143,TLH,Tallahassee International,Tallahassee,FL,348.933926453144,549.578757794338,16943
144,BIS,Bismarck Municipal,Bismarck/Mandan,ND,355.251747189304,559.529467108964,16942
145,DAB,Daytona Beach International,Daytona Beach,FL,342.051736613603,538.739154487873,16821
146,RDM,Roberts Field,Bend/Redmond,OR,320.569493362232,504.904139702317,16770
147,ATW,Appleton International,Appleton,WI,444.49599220104,700.091153994488,16595
148,SBA,Santa Barbara Municipal,Santa Barbara,CA,431.131992040681,679.042554100664,16389
149,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,400.051875686705,630.090673979557,15888
150,AGS,Augusta Regional at Bush Field,Augusta,GA,468.561252926095,737.994479216287,15867
151,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,407.348585770827,641.583155965414,15025
152,SHV,Shreveport Regional,Shreveport,LA,361.035953471977,568.639721694898,14366
153,GRB,Green Bay Austin Straubel International,Green Bay,WI,386.261159721192,608.369987124996,14217
154,BQN,Rafael Hernandez,Aguadilla,PR,228.98024691358,360.649022975142,14112
155,BGR,Bangor International,Bangor,ME,377.808855291577,595.057418134799,14011
156,HRL,Valley International,Harlingen/San Benito,TX,133.753771673047,210.665189348538,13876
157,MOB,Mobile Regional,Mobile,AL,463.974181055349,730.769738170717,13570
158,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,397.879057591623,626.668436761908,13142
159,JNU,Juneau International,Juneau,AK,300.591949574256,473.439060309264,12790
160,RAP,Rapid City Regional,Rapid City,SD,387.90359168242,610.956854289758,12481
161,BMI,Central Illinois Regional,Bloomington/Normal,IL,385.120455176242,606.573351890364,12413
162,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,289.845600185744,456.513319072819,11948
163,GNV,Gainesville Regional,Gainesville,FL,437.662249747948,689.327856407943,11901
164,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,361.119975262832,568.772057899392,11663
165,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,429.075787401575,675.803985690829,11492
166,CRW,Yeager,Charleston/Dunbar,WV,440.531985758585,693.847754968554,11365
167,EVV,Evansville Regional,Evansville,IN,390.595522168213,615.196705162068,11023
168,MLB,Melbourne International,Melbourne,FL,368.386177854843,580.216489901148,11020
169,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,343.564138797299,541.121221837557,10953
170,FCA,Glacier Park International,Kalispell,MT,381.003451251078,600.088978398726,10876
171,GJT,Grand Junction Regional,Grand Junction,CO,436.038404726736,686.770264090453,10537
172,TVC,Cherry Capital,Traverse City,MI,367.187423312883,578.328424619658,10360
173,LBE,Arnold Palmer Regional,Latrobe,PA,489.865058087578,771.548450009416,9776
174,GTF,Great Falls International,Great Falls,MT,377.342473419138,594.322856228716,9723
175,MRY,Monterey Regional,Monterey,CA,402.232515224211,633.525230144392,9538
176,SBP,San Luis County Regional,San Luis Obispo,CA,363.1933560477,572.037679123917,9385
177,SWF,Stewart International,Newburgh/Poughkeepsie,NY,358.281541961167,564.301461807266,9284
178,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,357.317159763314,562.782538222728,9263
179,RFD,Chicago/Rockford International,Rockford,IL,298.804487179487,470.62376695987,9175
180,MOT,Minot International,Minot,ND,387.613586020182,610.500088869364,9127
181,ELM,Elmira/Corning Regional,Elmira/Corning,NY,448.208163265306,705.937906653243,8924
182,LAN,Capital Region International,Lansing,MI,331.393362585749,521.951976417006,8812
183,MGM,Montgomery Regional,Montgomery,AL,450.259751237773,709.169203709608,8783
184,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,373.149962880475,587.719558127843,8782
185,GFK,Grand Forks International,Grand Forks,ND,380.468743466444,599.246801648963,8760
186,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,407.990660024907,642.594437311873,8707
187,DRO,Durango La Plata County,Durango,CO,437.709677419355,689.40255605381,8446
188,LNK,Lincoln Airport,Lincoln,NE,289.087011526567,455.318524925901,8229
189,EYW,Key West International,Key West,FL,313.161498311329,493.236381398601,7737
190,IDA,Idaho Falls Regional,Idaho Falls,ID,428.957728706625,675.618040599226,7606
191,JAC,Jackson Hole,Jackson,WY,470.840746842394,741.584733244187,7290
192,SCE,University Park,State College,PA,489.470383275261,770.926828330806,6990
193,MBS,MBS International,Saginaw/Bay City/Midland,MI,393.454404603807,619.699509098632,6677
194,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,432.030516431925,680.45775016316,6517
195,PSE,Mercedita,Ponce,PR,209.013827993255,329.201465498075,6468
196,DLH,Duluth International,Duluth,MN,412.803237858032,650.174355304378,6439
197,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,382.118181818182,601.844704035873,6315
198,TOL,Toledo Express,Toledo,OH,364.872305657147,574.682062403406,6306
199,CWA,Central Wisconsin,Mosinee,WI,428.751055662188,675.292525920314,6185
200,STX,Henry E. Rohlsen,Christiansted,VI,225.513957307061,355.189539125376,6124
201,BFL,Meadows Field,Bakersfield,CA,511.268794749403,805.2598151562,6053
202,LRD,Laredo International,Laredo,TX,371.328521939954,584.850747807039,6044
203,SPI,Abraham Lincoln Capital,Springfield,IL,365.419811320755,575.544396099499,6013
204,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,379.676267555344,597.998634320463,5999
205,HLN,Helena Regional,Helena,MT,434.859559402046,684.913556272557,5550
206,RST,Rochester International,Rochester,MN,444.227645917301,699.668502580867,5414
207,ERI,Erie International/Tom Ridge Field,Erie,PA,392.936765362297,618.884215686993,5306
208,MLU,Monroe Regional,Monroe,LA,409.973462664714,645.717395927028,5287
209,CMI,University of Illinois/Willard,Champaign/Urbana,IL,402.372941616767,633.74640486124,5230
210,GRI,Central Nebraska Regional,Grand Island,NE,324.296019900498,510.773502554491,5182
211,LSE,La Crosse Regional,La Crosse,WI,415.833756593085,654.947490260936,5172
212,KTN,Ketchikan International,Ketchikan,AK,367.031288723668,578.082509140868,5151
213,CPR,Casper/Natrona County International,Casper,WY,408.152078774617,642.848675461921,5016
214,SCK,Stockton Metropolitan,Stockton,CA,356.557894736842,561.586678782156,4986
215,ABI,Abilene Regional,Abilene,TX,356.607553956835,561.664893167079,4961
216,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,397.455334987593,626.001064160054,4818
217,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,479.046753246753,754.509377322227,4759
218,BRO,Brownsville South Padre Island International,Brownsville,TX,293.292742927429,461.942646181169,4591
219,FSM,Fort Smith Regional,Fort Smith,AR,401.207966651227,631.911543170001,4567
220,LWS,Lewiston Nez Perce County,Lewiston,ID,286.951908775409,451.955690220568,4470
221,ORH,Worcester Regional,Worcester,MA,336.619092627599,530.182618401755,4314
222,SGU,St George Regional,St. George,UT,431.802228412256,680.098191413616,4234
223,CLL,Easterwood Field,College Station/Bryan,TX,347.392824704814,547.151487986868,4178
224,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,452.981760627073,713.456429529356,4061
225,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,260.912960609911,410.94376302699,4040
226,IFP,Laughlin/Bullhead International,Bullhead City,AZ,124.202127659574,195.621135864898,4012
227,COU,Columbia Regional,Columbia,MO,419.022556390978,659.969921440371,3887
228,ISN,Sloulin Field International,Williston,ND,493.96875,778.011856782509,3854
229,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,353.569792108613,556.880350144878,3750
230,YUM,Yuma MCAS/Yuma International,Yuma,AZ,395.847725162488,623.469042640451,3700
231,ACT,Waco Regional,Waco,TX,390.593005261529,615.192740977608,3602
232,BET,Bethel Airport,Bethel,AK,298.276677933366,469.79245556294,3569
233,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,384.986666666667,606.36263198804,3555
234,EAT,Pangborn Memorial,Wenatchee,WA,234.308647873865,369.041373958464,3448
235,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,361.920686456401,570.033195982427,3349
236,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,303.560318432333,478.11430781609,3291
237,ACV,Arcata,Arcata/Eureka,CA,342.481507823613,539.416053779764,3279
238,TYR,Tyler Pounds Regional,Tyler,TX,417.338230792776,657.317070858056,3240
239,PUW,Pullman Moscow Regional,Pullman,WA,273.655274012964,431.013192338893,3188
240,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,393.717804363125,620.114369625381,3164
241,MTJ,Montrose Regional,Montrose/Delta,CO,393.842696629213,620.311077744746,3163
242,SIT,Sitka Rocky Gutierrez,Sitka,AK,283.865275142315,447.094173041413,3144
243,FLG,Flagstaff Pulliam,Flagstaff,AZ,322.483263598326,507.918370733811,3136
244,LCH,Lake Charles Regional,Lake Charles,LA,394.323462414579,621.068294636198,3036
245,FLO,Florence Regional,Florence,SC,466.948585093663,735.454491221735,2973
246,EGE,Eagle County Regional,Eagle,CO,439.731343283582,692.586725118799,2910
247,PGV,Pitt Greenville,Greenville,NC,417.688465499485,657.868698373918,2883
248,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,333.896781354051,525.894917107547,2791
249,PSM,Portsmouth International at Pease,Portsmouth,NH,383.847517730496,604.568446872116,2657
250,ALW,Walla Walla Regional,Walla Walla,WA,317.652947719689,500.31051492191,2633
251,ACK,Nantucket Memorial,Nantucket,MA,278.05875440658,437.948772691583,2561
252,SCC,Deadhorse Airport,Deadhorse,AK,287.106598984772,452.199330768704,2544
253,GUM,Guam International,Guam,TT,494.462909992372,778.790169850316,2543
254,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,349.960329121363,551.195365010297,2517
255,ROW,Roswell International Air Center,Roswell,NM,492.764705882353,776.11546030071,2478
256,MQT,Sawyer International,Marquette,MI,376.621274108708,593.186951144401,2469
257,VLD,Valdosta Regional,Valdosta,GA,491.0747185261,773.453692322519,2402
258,DHN,Dothan Regional,Dothan,AL,494.058336961254,778.15295825516,2342
259,ADQ,Kodiak Airport,Kodiak,AK,321.043551088777,505.650791250722,2338
260,PIH,Pocatello Regional,Pocatello,ID,424.182288299935,668.096614886036,2322
261,SAF,Santa Fe Municipal,Santa Fe,NM,375,590.633408071748,2294
262,RDD,Redding Municipal,Redding,CA,332.498766447368,523.693012283897,2275
263,DBQ,Dubuque Regional,Dubuque,IA,414.324049276915,652.569667388029,2182
264,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,355.140679140679,559.354532442065,2131
265,TXK,Texarkana Regional-Webb Field,Texarkana,AR,392.947769314472,618.901547158394,2044
266,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,321.15879913095,505.832309501181,2003
267,COD,Yellowstone Regional,Cody,WY,411.603896103896,648.285365150543,1955
268,GTR,Golden Triangle Regional,Columbus,MS,479.999463519313,756.009917362727,1953
269,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,387.403253922138,610.168811098979,1907
270,OTZ,Ralph Wien Memorial,Kotzebue,AK,352.148261758691,554.641407970874,1870
271,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,510.859775641026,804.615600889673,1848
272,ABY,Southwest Georgia Regional,Albany,GA,574.21609538003,904.40322502389,1831
273,CSG,Columbus Airport,Columbus,GA,430.170073589534,677.527510972429,1828
274,HDN,Yampa Valley,Hayden,CO,425.446511627907,670.087794973405,1813
275,OME,Nome Airport,Nome,AK,368.194087403599,579.913943133479,1767
276,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,405.227658186562,638.242647465767,1697
277,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,370.057148972603,582.848306877341,1688
278,PPG,Pago Pago International,Pago Pago,TT,574.857320099256,905.413168333906,1677
279,JLN,Joplin Regional,Joplin,MO,452.823593073593,713.207312086268,1647
280,GCK,Garden City Regional,Garden City,KS,241.226600985222,379.937305219907,1623
281,GCC,Gillette Campbell County,Gillette,WY,436.468085106383,687.447020322487,1621
282,ALO,Waterloo Regional,Waterloo,IA,382.689075630252,602.743874590193,1580
283,ABR,Aberdeen Regional,Aberdeen,SD,406.985294117647,641.010963466102,1562
284,BQK,Brunswick Golden Isles,Brunswick,GA,483.0625,760.834268497756,1558
285,HVN,Tweed New Haven,New Haven,CT,421.442839951865,663.781922315216,1547
286,BTM,Bert Mooney,Butte,MT,416.365316275764,655.784708679535,1545
287,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,396.434027777778,624.39248240533,1517
288,BJI,Bemidji Regional,Bemidji,MN,428.690981432361,675.19790766138,1475
289,STC,St. Cloud Regional,St. Cloud,MN,423.322422258593,666.742306591413,1417
290,CMX,Houghton County Memorial,Hancock/Houghton,MI,416.819253438114,656.499669888199,1409
291,GGG,East Texas Regional,Longview,TX,402.465352112676,633.891953464282,1369
292,DUT,Unalaska Airport,Unalaska,AK,566.438856015779,892.153898647631,1349
293,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,454.531887755102,715.897914512216,1318
294,CIU,Chippewa County International,Sault Ste. Marie,MI,453.856435643564,714.834062291878,1226
295,EAU,Chippewa Valley Regional,Eau Claire,WI,407.880898876405,642.42156104197,1219
296,PAH,Barkley Regional,Paducah,KY,449.917391304348,708.629979138232,1217
297,IPT,Williamsport Regional,Williamsport,PA,442.936781609195,697.635362352454,1185
298,ART,Watertown International,Watertown,NY,391.768518518519,617.044200714166,1170
298,BRD,Brainerd Lakes Regional,Brainerd,MN,474.201117318436,746.877392088582,1170
300,OWB,Owensboro Daviess County,Owensboro,KY,429.026269702277,675.725994204172,1160
301,MKG,Muskegon County,Muskegon,MI,415.837345860247,654.953143437193,1125
302,MEI,Key Field,Meridian,MS,465.382936507937,732.988559594987,1093
303,HHH,Hilton Head Airport,Hilton Head,SC,393.644817073171,619.999413007217,1089
304,RHI,Rhinelander/Oneida County,Rhinelander,WI,448.432963279249,706.291971715561,1060
305,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,418.821075740944,659.652584899065,1003
306,PSG,Petersburg James A Johnson,Petersburg,AK,291.381097560976,458.931761867001,938
307,ESC,Delta County,Escanaba,MI,383.598937583001,604.176927566266,909
308,EKO,Elko Regional,Elko,NV,512.616858237548,807.383045375666,839
309,HOB,Lea County Regional,Hobbs,NM,581.2,915.403031390132,820
310,HIB,Range Regional,Hibbing,MN,407.624036979969,642.016997795849,817
311,CDC,Cedar City Regional,Cedar City,UT,458.768595041322,722.57082348145,788
312,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,433.208955223881,682.313817682884,779
313,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,490.333333333333,772.285994020925,746
314,JMS,Jamestown Regional,Jamestown,ND,393.947368421053,620.475938163794,703
315,CDV,Merle K Mudhole Smith,Cordova,AK,180.353658536585,284.061055999124,689
316,AKN,King Salmon Airport,King Salmon,AK,325.731506849315,513.034426684685,683
317,WRG,Wrangell Airport,Wrangell,AK,283.905759162304,447.157936280608,576
318,IMT,Ford,Iron Mountain/Kingsfd,MI,408.474747474747,643.356885899351,540
318,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,499.328571428571,786.453695707878,540
320,ENA,Kenai Municipal,Kenai,AK,362.681818181818,571.231995515694,521
