Average Domestic Airline Itinerary Fares By Origin City for 1993 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
120,LBB,Lubbock Preston Smith International,Lubbock,TX,132.672356054877,220.425610187868,24046
121,FAR,Hector International,Fargo,ND,353.173119358074,586.771823847431,23881
122,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,468.715376023827,778.737001713853,23285
123,ILM,Wilmington International,Wilmington,NC,372.398094387375,618.712741893141,23142
124,FWA,Fort Wayne International,Fort Wayne,IN,394.15907953977,654.867058987817,23107
125,BZN,Bozeman Yellowstone International,Bozeman,MT,389.305303488607,646.802857977092,22809
126,MLI,Quad City International,Moline,IL,365.292516523346,606.907333570037,22808
127,FAI,Fairbanks International,Fairbanks,AK,337.357196741098,560.494802038238,22805
128,BIL,Billings Logan International,Billings,MT,355.093127579401,589.961779889038,22581
129,AVL,Asheville Regional,Asheville,NC,363.704561617393,604.269060311736,22401
130,MFR,Rogue Valley International - Medford,Medford,OR,368.300632370535,611.905102441031,22228
131,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,488.275150472915,811.234164998523,22059
132,TTN,Trenton Mercer,Trenton,NJ,402.772413793104,669.177496482104,21531
133,SBN,South Bend International,South Bend,IN,385.05223880597,639.736695848707,21456
134,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,290.928521583092,483.356886075664,21252
135,PIA,General Downing - Peoria International,Peoria,IL,363.002363172323,603.102407925886,21051
136,MSO,Missoula International,Missoula,MT,383.176752715475,636.620710136316,19899
137,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,372.103950743971,618.224043312607,19237
138,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,462.46070633153,768.345316328558,18926
139,STT,Cyril E King,Charlotte Amalie,VI,261.5366542415,434.524405173226,18247
140,AMA,Rick Husband Amarillo International,Amarillo,TX,150.34019155729,249.779452518875,17907
141,CHO,Charlottesville Albemarle,Charlottesville,VA,418.347927612376,695.055096305405,17322
142,CRP,Corpus Christi International,Corpus Christi,TX,197.248033927616,327.713470460024,17211
143,TLH,Tallahassee International,Tallahassee,FL,367.022201172222,609.781080637613,16943
144,BIS,Bismarck Municipal,Bismarck/Mandan,ND,343.559902991107,570.800153888693,16942
145,DAB,Daytona Beach International,Daytona Beach,FL,360.370154568261,598.729181995897,16821
146,RDM,Roberts Field,Bend/Redmond,OR,305.5333707235,507.621796108199,16770
147,ATW,Appleton International,Appleton,WI,467.983183856502,777.520516908302,16595
148,SBA,Santa Barbara Municipal,Santa Barbara,CA,466.436963616584,774.951582806251,16389
149,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,391.71532141131,650.8069300157,15888
150,AGS,Augusta Regional at Bush Field,Augusta,GA,428.450914255281,711.840484472939,15867
151,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,410.432241289652,681.903750843352,15025
152,SHV,Shreveport Regional,Shreveport,LA,363.163262421372,603.3697304956,14366
153,GRB,Green Bay Austin Straubel International,Green Bay,WI,385.60385036782,640.65315892152,14217
154,BQN,Rafael Hernandez,Aguadilla,PR,247.71445144183,411.559805939022,14112
155,BGR,Bangor International,Bangor,ME,362.435933147632,602.161325039189,14011
156,HRL,Valley International,Harlingen/San Benito,TX,132.65690310323,220.399936216308,13876
157,MOB,Mobile Regional,Mobile,AL,446.014388489209,741.020938036535,13570
158,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,393.648143956541,654.018176138,13142
159,JNU,Juneau International,Juneau,AK,377.874113712375,627.81075550356,12790
160,RAP,Rapid City Regional,Rapid City,SD,338.785802723896,562.868328482179,12481
161,BMI,Central Illinois Regional,Bloomington/Normal,IL,386.051050317538,641.396149584562,12413
162,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,364.627147766323,605.801871071082,11948
163,GNV,Gainesville Regional,Gainesville,FL,426.392189079879,708.420060154782,11901
164,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,368.866004361522,612.844427480565,11663
165,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,412.122876800688,684.712620567285,11492
166,CRW,Yeager,Charleston/Dunbar,WV,434.156283502085,721.319546539595,11365
167,EVV,Evansville Regional,Evansville,IN,389.940835266821,647.858748474347,11023
168,MLB,Melbourne International,Melbourne,FL,404.273492400719,671.671430997646,11020
169,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,342.942987278153,569.775192649546,10953
170,FCA,Glacier Park International,Kalispell,MT,389.763964577657,647.564890501648,10876
171,GJT,Grand Junction Regional,Grand Junction,CO,339.090144988443,563.373971340748,10537
172,TVC,Cherry Capital,Traverse City,MI,338.785356587809,562.867587259047,10360
173,LBE,Arnold Palmer Regional,Latrobe,PA,499.411602209945,829.736581345506,9776
174,GTF,Great Falls International,Great Falls,MT,366.048212061911,608.16286754228,9723
175,MRY,Monterey Regional,Monterey,CA,403.34962406015,670.136489968794,9538
176,SBP,San Luis County Regional,San Luis Obispo,CA,367.470796460177,610.526389555124,9385
177,SWF,Stewart International,Newburgh/Poughkeepsie,NY,428.483805351275,711.895130671437,9284
178,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,329.029638273045,546.659160527987,9263
179,RFD,Chicago/Rockford International,Rockford,IL,336.486724008975,559.048573985645,9175
180,MOT,Minot International,Minot,ND,352.284111310592,585.294800696903,9127
181,ELM,Elmira/Corning Regional,Elmira/Corning,NY,477.913076923077,794.018322505382,8924
182,LAN,Capital Region International,Lansing,MI,327.86911177994,544.731028941357,8812
183,MGM,Montgomery Regional,Montgomery,AL,410.493237058883,682.00509094201,8783
184,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,377.201657458564,626.693517636693,8782
185,GFK,Grand Forks International,Grand Forks,ND,351.61721201255,584.186795313747,8760
186,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,398.710933413048,662.429637940499,8707
187,DRO,Durango La Plata County,Durango,CO,359.291950886767,596.937823860206,8446
188,LNK,Lincoln Airport,Lincoln,NE,382.33130668793,635.216062159571,8229
189,EYW,Key West International,Key West,FL,319.180715396579,530.295881098167,7737
190,IDA,Idaho Falls Regional,Idaho Falls,ID,434.341749644381,721.627685241587,7606
191,JAC,Jackson Hole,Jackson,WY,423.751453488372,704.032667246331,7290
192,SCE,University Park,State College,PA,480.020177838577,797.519119648341,6990
193,MBS,MBS International,Saginaw/Bay City/Midland,MI,374.818154448291,622.733498224612,6677
194,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,386.781233243968,642.60929618038,6517
195,PSE,Mercedita,Ponce,PR,223.926141587496,372.037234162196,6468
196,DLH,Duluth International,Duluth,MN,387.407185628743,643.649271202045,6439
197,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,368.639887244538,612.468750097823,6315
198,TOL,Toledo Express,Toledo,OH,357.242867945281,593.533419422587,6306
199,CWA,Central Wisconsin,Mosinee,WI,386.034912309457,641.369337440841,6185
200,STX,Henry E. Rohlsen,Christiansted,VI,253.363648759204,420.9455423711,6124
201,BFL,Meadows Field,Bakersfield,CA,515.252176075603,856.054559437486,6053
202,LRD,Laredo International,Laredo,TX,347.486136783734,577.323309919192,6044
203,SPI,Abraham Lincoln Capital,Springfield,IL,328.667609853529,546.057676257636,6013
204,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,351.8215480172,584.526284939526,5999
205,HLN,Helena Regional,Helena,MT,432.808823529412,719.080838375271,5550
206,RST,Rochester International,Rochester,MN,433.708901486135,720.576253386558,5414
207,ERI,Erie International/Tom Ridge Field,Erie,PA,412.548698641349,685.420093034422,5306
208,MLU,Monroe Regional,Monroe,LA,374.373662409389,621.995006561298,5287
209,CMI,University of Illinois/Willard,Champaign/Urbana,IL,372.475192943771,618.840835618492,5230
210,GRI,Central Nebraska Regional,Grand Island,NE,372.895833333333,619.539699476013,5182
211,LSE,La Crosse Regional,La Crosse,WI,382.241654021244,635.067110679799,5172
212,KTN,Ketchikan International,Ketchikan,AK,366.879335470708,609.543719514562,5151
213,CPR,Casper/Natrona County International,Casper,WY,381.5,633.834905682147,5016
214,SCK,Stockton Metropolitan,Stockton,CA,294.530534351145,489.341372112636,4986
215,ABI,Abilene Regional,Abilene,TX,345.511210762332,574.042111889036,4961
216,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,411.234081261371,683.235950483841,4818
217,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,466.122443099971,774.429029511408,4759
218,BRO,Brownsville South Padre Island International,Brownsville,TX,268.428051001821,445.973966944121,4591
219,FSM,Fort Smith Regional,Fort Smith,AR,381.183107535986,633.30841156671,4567
220,LWS,Lewiston Nez Perce County,Lewiston,ID,290.705616526791,482.986545301519,4470
221,ORH,Worcester Regional,Worcester,MA,363.911082474227,604.612179912817,4314
222,SGU,St George Regional,St. George,UT,381.008450704225,633.018231759407,4234
223,CLL,Easterwood Field,College Station/Bryan,TX,355.72544488098,591.012329763764,4178
224,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,457.319210977702,759.803090318966,4061
225,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,266.918838103375,443.466517887394,4040
226,COU,Columbia Regional,Columbia,MO,403.108535300316,669.73593827456,3887
227,ISN,Sloulin Field International,Williston,ND,425.228070175439,706.485960034209,3854
228,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,375.340481400438,623.6013070174,3750
229,YUM,Yuma MCAS/Yuma International,Yuma,AZ,396.026605504587,657.969819521942,3700
230,ACT,Waco Regional,Waco,TX,399.305365502341,663.417244250463,3602
231,BET,Bethel Airport,Bethel,AK,307.590585659551,511.039711271922,3569
232,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,463.87237026648,770.690694774334,3555
233,EAT,Pangborn Memorial,Wenatchee,WA,259.173443456163,430.598099838412,3448
234,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,369.528539325843,613.945181836061,3349
235,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,322.716007714561,536.169515889589,3291
236,ACV,Arcata,Arcata/Eureka,CA,360.831978319783,599.496469057464,3279
237,TYR,Tyler Pounds Regional,Tyler,TX,397.593438781488,660.573000707484,3240
238,PUW,Pullman Moscow Regional,Pullman,WA,281.786206896552,468.1675855067,3188
239,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,403.886123680241,671.027845633536,3164
240,MTJ,Montrose Regional,Montrose/Delta,CO,356.773993808049,592.754418650506,3163
241,SIT,Sitka Rocky Gutierrez,Sitka,AK,301.533913043478,500.976983837174,3144
242,FLG,Flagstaff Pulliam,Flagstaff,AZ,503.375,836.321482693974,3136
243,LCH,Lake Charles Regional,Lake Charles,LA,372.17489234846,618.341907703668,3036
244,FLO,Florence Regional,Florence,SC,456.637931034483,758.671192524593,2973
245,EGE,Eagle County Regional,Eagle,CO,440.530172413793,731.909306112809,2910
246,PGV,Pitt Greenville,Greenville,NC,414.815217391304,689.185751482928,2883
247,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,336.350592123382,558.822400615094,2791
248,PSM,Portsmouth International at Pease,Portsmouth,NH,425.840206185567,707.502980139699,2657
249,ALW,Walla Walla Regional,Walla Walla,WA,295.759581881533,491.38334649141,2633
250,ACK,Nantucket Memorial,Nantucket,MA,298.433035714286,495.825098412585,2561
251,SCC,Deadhorse Airport,Deadhorse,AK,275.540983606557,457.791594641752,2544
252,GUM,Guam International,Guam,TT,472.744516129032,785.431129206809,2543
253,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,333.837503595053,554.647084152907,2517
254,ROW,Roswell International Air Center,Roswell,NM,557.753846153846,926.668037931266,2478
255,MQT,Sawyer International,Marquette,MI,337.266460450729,560.344050195386,2469
256,VLD,Valdosta Regional,Valdosta,GA,507.801001251564,843.674966536266,2402
257,DHN,Dothan Regional,Dothan,AL,488.218218623482,811.139576811325,2342
258,ADQ,Kodiak Airport,Kodiak,AK,269.336676217765,447.483582613972,2338
259,PIH,Pocatello Regional,Pocatello,ID,441.924791086351,734.226365076855,2322
260,SAF,Santa Fe Municipal,Santa Fe,NM,476.692307692308,791.990101928071,2294
261,RDD,Redding Municipal,Redding,CA,359.35504587156,597.042651655056,2275
262,DBQ,Dubuque Regional,Dubuque,IA,372.158329508949,618.314389732976,2182
263,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,406.934982332156,676.093305754307,2131
264,TXK,Texarkana Regional-Webb Field,Texarkana,AR,383.958184599694,637.91900320219,2044
265,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,364.565962732919,605.700216523568,2003
266,COD,Yellowstone Regional,Cody,WY,386.855042016807,642.731924166149,1955
267,GTR,Golden Triangle Regional,Columbus,MS,426.909047619048,709.278783571362,1953
268,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,431.753021544929,717.326699053505,1907
269,OTZ,Ralph Wien Memorial,Kotzebue,AK,376.260606060606,625.130028189599,1870
270,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,396.588921282799,658.904066883007,1848
271,ABY,Southwest Georgia Regional,Albany,GA,566.463505926388,941.138513371509,1831
272,CSG,Columbus Airport,Columbus,GA,401.71118611379,667.414342757267,1828
273,HDN,Yampa Valley,Hayden,CO,374.19375,621.696094988464,1813
274,OME,Nome Airport,Nome,AK,385.727272727273,640.858216325355,1767
275,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,467.738142952572,777.113399009924,1697
276,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,381.826526643329,634.377406295981,1688
277,PPG,Pago Pago International,Pago Pago,TT,547.471941122355,909.585389685216,1677
278,JLN,Joplin Regional,Joplin,MO,416.567660550459,692.097310184097,1647
279,GCK,Garden City Regional,Garden City,KS,466.312195121951,774.7442888953,1623
280,GCC,Gillette Campbell County,Gillette,WY,398.335338345865,661.805613657451,1621
281,ALO,Waterloo Regional,Waterloo,IA,351.59594333548,584.151458931244,1580
282,ABR,Aberdeen Regional,Aberdeen,SD,386.326940639269,641.85452157946,1562
283,BQK,Brunswick Golden Isles,Brunswick,GA,528.226618705036,877.610665912729,1558
284,HVN,Tweed New Haven,New Haven,CT,425.813912429379,707.459294948418,1547
285,BTM,Bert Mooney,Butte,MT,406.150176678445,674.789407412241,1545
286,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,348.211764705882,578.52888870188,1517
287,BJI,Bemidji Regional,Bemidji,MN,389.642285714286,647.362729791587,1475
288,CMX,Houghton County Memorial,Hancock/Houghton,MI,428.870349492672,712.537346056507,1409
289,GGG,East Texas Regional,Longview,TX,382.702730030334,635.833155420909,1369
290,DUT,Unalaska Airport,Unalaska,AK,427.473074301295,710.215873476852,1349
291,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,439.14064516129,729.600706178254,1318
292,CIU,Chippewa County International,Sault Ste. Marie,MI,417.293023255814,693.302448328092,1226
293,EAU,Chippewa Valley Regional,Eau Claire,WI,429.813642756681,714.104560203358,1219
294,PAH,Barkley Regional,Paducah,KY,417.391869918699,693.466674973562,1217
295,IPT,Williamsport Regional,Williamsport,PA,469.827433628319,780.584605716096,1185
296,ART,Watertown International,Watertown,NY,402.943462897527,669.461682309021,1170
296,BRD,Brainerd Lakes Regional,Brainerd,MN,431.756874095514,717.333099790167,1170
298,OWB,Owensboro Daviess County,Owensboro,KY,404.250879249707,671.633860868055,1160
299,MKG,Muskegon County,Muskegon,MI,395.822958057395,657.631473885027,1125
300,MEI,Key Field,Meridian,MS,435.186746987952,723.031587762068,1093
301,HHH,Hilton Head Airport,Hilton Head,SC,364.683313032887,605.895185635787,1089
302,RHI,Rhinelander/Oneida County,Rhinelander,WI,370.398108340499,615.389908426857,1060
303,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,386.18640776699,641.621036284974,1003
304,RKS,Rock Springs Sweetwater County,Rock Springs,WY,478.710112359551,795.34253975493,953
305,PSG,Petersburg James A Johnson,Petersburg,AK,316.858615611193,526.437878743109,938
306,LAR,Laramie Regional,Laramie,WY,444.803921568628,739.009834009175,931
307,ESC,Delta County,Escanaba,MI,365.286057692308,606.896602685209,909
308,EKO,Elko Regional,Elko,NV,495.139492753623,822.638777690692,839
309,HOB,Lea County Regional,Hobbs,NM,734.142857142857,1219.72573686596,820
310,HIB,Range Regional,Hibbing,MN,407.041948579161,676.271022506815,817
311,CDC,Cedar City Regional,Cedar City,UT,488.709923664122,811.956509492997,788
312,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,342.586490939044,569.182899534278,779
313,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,564.2,937.377860513414,750
314,JMS,Jamestown Regional,Jamestown,ND,311.68,517.833980086531,703
315,CDV,Merle K Mudhole Smith,Cordova,AK,224.335227272727,372.716900706664,689
316,AKN,King Salmon Airport,King Salmon,AK,179.679340937896,298.524346307737,683
317,WRG,Wrangell Airport,Wrangell,AK,295.242990654206,490.525067194295,576
318,IMT,Ford,Iron Mountain/Kingsfd,MI,368.955056179775,612.992380693733,540
318,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,447.804804804805,743.995586415376,540
320,ENA,Kenai Municipal,Kenai,AK,170.055147058824,282.534437999458,521
