Average Domestic Airline Itinerary Fares By Origin City for 1994 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
90,TYS,McGhee Tyson,Knoxville,TN,437.726219554749,708.769976259379,46608
91,GSO,Piedmont Triad International,Greensboro/High Point,NC,260.844797083579,422.362089308628,44266
92,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,375.14747836932,607.441952204857,44248
93,SAV,Savannah/Hilton Head International,Savannah,GA,326.9940183156,529.471464684602,43637
94,CAK,Akron-Canton Regional,Akron,OH,311.794948423793,504.861002881928,42607
95,ISP,Long Island MacArthur,Islip,NY,291.416571551964,471.864163655933,38122
96,PNS,Pensacola International,Pensacola,FL,329.641356949284,533.758057666067,37574
97,KOA,Kona International Airport at Keahole,Kona,HI,58.8621063301758,95.3100176376289,37509
98,FAT,Fresno Yosemite International,Fresno,CA,352.50582810962,570.780401673651,37389
99,LIH,Lihue Airport,Lihue,HI,47.496229737662,76.9062946647685,35692
100,LEX,Blue Grass,Lexington,KY,397.383779701389,643.447158343201,35528
101,COS,City of Colorado Springs Municipal,Colorado Springs,CO,346.695360456817,561.372043580497,35024
102,MYR,Myrtle Beach International,Myrtle Beach,SC,309.872475128128,501.748117952363,33827
103,MDT,Harrisburg International,Harrisburg,PA,367.651438086588,595.304300732584,33573
104,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,391.027520951609,633.155050715372,32905
105,BTV,Burlington International,Burlington,VT,394.930762605181,639.475212429586,32753
106,FSD,Joe Foss Field,Sioux Falls,SD,351.001203731568,568.344101225859,31003
107,CAE,Columbia Metropolitan,Columbia,SC,342.630659225671,554.7904451603,30607
108,ACY,Atlantic City International,Atlantic City,NJ,120.672222641225,195.393477830929,30531
109,PSP,Palm Springs International,Palm Springs,CA,388.247024160283,628.652846925109,30372
110,BLI,Bellingham International,Bellingham,WA,306.512164163317,496.307074175786,29414
111,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,487.765943622551,789.794718335918,28142
112,EUG,Mahlon Sweet Field,Eugene,OR,339.201502459779,549.237925683575,27794
113,FNT,Bishop International,Flint,MI,373.026188442926,604.007141714641,26572
114,SGF,Springfield-Branson National,Springfield,MO,344.155564263323,557.259584222688,26295
115,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,450.874824948831,730.060308701624,26041
116,ITO,Hilo International,Hilo,HI,47.6907234307238,77.22122048839,25914
117,CHA,Lovell Field,Chattanooga,TN,444.036451016636,718.987556115532,24855
118,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,300.068203110362,485.872958241023,24663
119,MAF,Midland International Air and Space Port,Midland/Odessa,TX,124.348102158882,201.345492862409,24348
120,LBB,Lubbock Preston Smith International,Lubbock,TX,132.260441929399,214.157219966647,24046
121,FAR,Hector International,Fargo,ND,361.440850463523,585.248065018319,23881
122,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,421.010165022116,681.703200167474,23285
123,ILM,Wilmington International,Wilmington,NC,330.546444954128,535.223583775878,23142
124,FWA,Fort Wayne International,Fort Wayne,IN,368.002656718105,595.872996894709,23107
125,BZN,Bozeman Yellowstone International,Bozeman,MT,425.5901336074,689.119123821218,22809
126,MLI,Quad City International,Moline,IL,374.413257781573,606.253096053914,22808
127,FAI,Fairbanks International,Fairbanks,AK,320.42564239116,518.835895143523,22805
128,BIL,Billings Logan International,Billings,MT,367.231736776343,594.624716841081,22581
129,AVL,Asheville Regional,Asheville,NC,283.760443676174,459.467297006542,22401
130,MFR,Rogue Valley International - Medford,Medford,OR,380.200993280748,615.624646052721,22228
131,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,491.916008454778,796.514538216948,22059
132,TTN,Trenton Mercer,Trenton,NJ,272.764705882353,441.662905889628,21531
133,SBN,South Bend International,South Bend,IN,352.298096579294,570.444041032592,21456
134,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,265.730727548588,430.273429011357,21252
135,PIA,General Downing - Peoria International,Peoria,IL,380.119789332138,615.493159936155,21051
136,MSO,Missoula International,Missoula,MT,413.784522641245,670.003379252112,19899
137,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,349.06086867863,565.202294388688,19237
138,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,442.713202779533,716.844941440654,18926
139,STT,Cyril E King,Charlotte Amalie,VI,233.273656044758,377.71866584771,18247
140,AMA,Rick Husband Amarillo International,Amarillo,TX,148.909176783403,241.114991468715,17907
141,CHO,Charlottesville Albemarle,Charlottesville,VA,377.968944099379,612.010493245293,17322
142,CRP,Corpus Christi International,Corpus Christi,TX,197.427887301461,319.676895612815,17211
143,TLH,Tallahassee International,Tallahassee,FL,319.047975264313,516.605164944674,16943
144,BIS,Bismarck Municipal,Bismarck/Mandan,ND,366.816198850186,593.951874336108,16942
145,DAB,Daytona Beach International,Daytona Beach,FL,318.483888088559,515.691790245361,16821
146,RDM,Roberts Field,Bend/Redmond,OR,342.728456292622,554.948798993643,16770
147,ATW,Appleton International,Appleton,WI,460.315535097814,745.346785977242,16595
148,SBA,Santa Barbara Municipal,Santa Barbara,CA,434.612678936605,703.728505103621,16389
149,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,321.392988445378,520.40223001051,15888
150,AGS,Augusta Regional at Bush Field,Augusta,GA,461.911755996447,747.931400281543,15867
151,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,394.023927008658,638.006856604631,15025
152,SHV,Shreveport Regional,Shreveport,LA,365.845900701102,592.380759412285,14366
153,GRB,Green Bay Austin Straubel International,Green Bay,WI,417.576646090535,676.143617435376,14217
154,BQN,Rafael Hernandez,Aguadilla,PR,234.088384550324,379.037881096309,14112
155,BGR,Bangor International,Bangor,ME,353.804413360666,572.883081834072,14011
156,HRL,Valley International,Harlingen/San Benito,TX,130.449906745962,211.225586169871,13876
157,MOB,Mobile Regional,Mobile,AL,418.435718765243,677.534635135611,13570
158,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,366.819626666667,593.957424685384,13142
159,JNU,Juneau International,Juneau,AK,305.073100092678,493.976929529162,12790
160,RAP,Rapid City Regional,Rapid City,SD,359.48933447099,582.088153909717,12481
161,BMI,Central Illinois Regional,Bloomington/Normal,IL,377.178187827045,610.730094038366,12413
162,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,304.951251646904,493.779631500941,11948
163,GNV,Gainesville Regional,Gainesville,FL,386.478136542357,625.788649216691,11901
164,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,357.660748256183,579.127291731126,11663
165,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,413.114125844595,668.917867120511,11492
166,CRW,Yeager,Charleston/Dunbar,WV,429.058050139276,694.734403437018,11365
167,EVV,Evansville Regional,Evansville,IN,383.399689885496,620.804002498205,11023
168,MLB,Melbourne International,Melbourne,FL,340.015585540082,550.556095854159,11020
169,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,338.607484076433,548.276086121188,10953
170,FCA,Glacier Park International,Kalispell,MT,402.53125,651.781985544217,10876
171,GJT,Grand Junction Regional,Grand Junction,CO,364.927482335441,590.893648670124,10537
172,TVC,Cherry Capital,Traverse City,MI,361.408787010506,585.196147605521,10360
173,LBE,Arnold Palmer Regional,Latrobe,PA,488.883397683398,791.604109349741,9776
174,GTF,Great Falls International,Great Falls,MT,387.768737401503,627.878400982596,9723
175,MRY,Monterey Regional,Monterey,CA,411.285810243493,665.957443121909,9538
176,SBP,San Luis County Regional,San Luis Obispo,CA,374.999368686869,607.202131761336,9385
177,SWF,Stewart International,Newburgh/Poughkeepsie,NY,372.142882412771,602.576885161448,9284
178,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,308.138021888934,498.939676679604,9263
179,RFD,Chicago/Rockford International,Rockford,IL,295.871728713601,479.077991602766,9175
180,MOT,Minot International,Minot,ND,372.753405017921,603.565448498591,9127
181,ELM,Elmira/Corning Regional,Elmira/Corning,NY,457.655396618986,741.039467378865,8924
182,LAN,Capital Region International,Lansing,MI,333.797857235059,540.488297887609,8812
183,MGM,Montgomery Regional,Montgomery,AL,435.384036463854,704.97749369935,8783
184,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,416.4,674.238382189238,8782
185,GFK,Grand Forks International,Grand Forks,ND,368.007502467917,595.880843173561,8760
186,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,395.956444312532,641.136004876766,8707
187,DRO,Durango La Plata County,Durango,CO,440.769230769231,713.697245611531,8446
188,LNK,Lincoln Airport,Lincoln,NE,354.781432810513,574.465079944621,8229
189,EYW,Key West International,Key West,FL,297.000280583614,480.905352282531,7737
190,IDA,Idaho Falls Regional,Idaho Falls,ID,460.678277511962,745.934141545125,7606
191,JAC,Jackson Hole,Jackson,WY,433.740855002204,702.316840456443,7290
192,SCE,University Park,State College,PA,469.947891669523,760.943578752409,6990
193,MBS,MBS International,Saginaw/Bay City/Midland,MI,386.410750721171,625.679537528269,6677
194,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,389.79860938664,631.165186773447,6517
195,PSE,Mercedita,Ponce,PR,204.445209768316,331.039403171298,6468
196,DLH,Duluth International,Duluth,MN,409.040892193309,662.322452933859,6439
197,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,348.998505678422,565.101315694239,6315
198,TOL,Toledo Express,Toledo,OH,363.874248346362,589.188243336639,6306
199,CWA,Central Wisconsin,Mosinee,WI,412.550579557429,668.005368232549,6185
200,STX,Henry E. Rohlsen,Christiansted,VI,210.911827447262,341.510204905423,6124
201,BFL,Meadows Field,Bakersfield,CA,477.520341536916,773.204953266818,6053
202,LRD,Laredo International,Laredo,TX,350.319062640829,567.239572634494,6044
203,SPI,Abraham Lincoln Capital,Springfield,IL,349.07131495228,565.219209082842,6013
204,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,387.833755060729,627.983678123254,5999
205,HLN,Helena Regional,Helena,MT,431.877097009482,699.299027839236,5550
206,RST,Rochester International,Rochester,MN,442.949443413729,717.227464262479,5414
207,ERI,Erie International/Tom Ridge Field,Erie,PA,377.075855689177,610.564396980051,5306
208,MLU,Monroe Regional,Monroe,LA,396.402467883705,641.858209994551,5287
209,CMI,University of Illinois/Willard,Champaign/Urbana,IL,385.657027463651,624.459102490401,5230
210,GRI,Central Nebraska Regional,Grand Island,NE,348.23665480427,563.867720351161,5182
211,LSE,La Crosse Regional,La Crosse,WI,419.396191646192,679.089840902632,5172
212,KTN,Ketchikan International,Ketchikan,AK,359.857227488152,582.68384937732,5151
213,CPR,Casper/Natrona County International,Casper,WY,391.766688697951,634.351917347122,5016
214,SCK,Stockton Metropolitan,Stockton,CA,370.082236842105,599.240270522084,4986
215,ABI,Abilene Regional,Abilene,TX,360.010280042538,582.931673360652,4961
216,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,401.426399797314,649.993002803534,4818
217,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,412.398268398268,667.758744722603,4759
218,BRO,Brownsville South Padre Island International,Brownsville,TX,257.154957321077,416.387469731281,4591
219,FSM,Fort Smith Regional,Fort Smith,AR,407.634163871586,660.044666603845,4567
220,LWS,Lewiston Nez Perce County,Lewiston,ID,276.668668122271,447.984234383312,4470
221,ORH,Worcester Regional,Worcester,MA,300.626638477801,486.777181484779,4314
222,SGU,St George Regional,St. George,UT,399.733167082294,647.251306150208,4234
223,CLL,Easterwood Field,College Station/Bryan,TX,356.732093023256,577.623605367389,4178
224,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,439.475155751406,711.601868458673,4061
225,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,305.105730659026,494.029765216636,4040
226,IFP,Laughlin/Bullhead International,Bullhead City,AZ,119.132075471698,192.899658580413,4012
227,COU,Columbia Regional,Columbia,MO,414.031281533804,670.402933326343,3887
228,ISN,Sloulin Field International,Williston,ND,414.112820512821,670.534961926961,3854
229,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,337.092965857672,545.823765483306,3750
230,YUM,Yuma MCAS/Yuma International,Yuma,AZ,424.53668261563,687.41336711515,3700
231,ACT,Waco Regional,Waco,TX,391.686178861789,634.221555143269,3602
232,BET,Bethel Airport,Bethel,AK,288.091858037578,466.480759570482,3569
233,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,372.551581843191,603.238654716606,3555
234,EAT,Pangborn Memorial,Wenatchee,WA,259.296109146033,419.854440774702,3448
235,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,374.73784159333,606.778664891869,3349
236,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,280.957426679281,454.928628310014,3291
237,ACV,Arcata,Arcata/Eureka,CA,372.929080824089,603.849904241483,3279
238,TYR,Tyler Pounds Regional,Tyler,TX,397.310215827338,643.32804309962,3240
239,PUW,Pullman Moscow Regional,Pullman,WA,276.396475770925,447.543498238702,3188
240,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,396.964262078094,642.767871879152,3164
241,MTJ,Montrose Regional,Montrose/Delta,CO,413.064171122995,668.836980015146,3163
242,SIT,Sitka Rocky Gutierrez,Sitka,AK,292.210219632452,473.149245302945,3144
243,FLG,Flagstaff Pulliam,Flagstaff,AZ,413.30990990991,669.234882325739,3136
244,LCH,Lake Charles Regional,Lake Charles,LA,369.413482335977,598.157417601109,3036
245,FLO,Florence Regional,Florence,SC,392.556566455696,635.630894055838,2973
246,EGE,Eagle County Regional,Eagle,CO,424.824615384615,687.879590276389,2910
247,PGV,Pitt Greenville,Greenville,NC,355.550073099415,575.709668765166,2883
248,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,346.841774048547,561.609117699658,2791
249,PSM,Portsmouth International at Pease,Portsmouth,NH,332.267002518892,538.009525055728,2657
250,ALW,Walla Walla Regional,Walla Walla,WA,303.869083585096,492.027375873538,2633
251,ACK,Nantucket Memorial,Nantucket,MA,284.705202312139,460.997058135918,2561
252,SCC,Deadhorse Airport,Deadhorse,AK,240.607586206897,389.593827249269,2544
253,GUM,Guam International,Guam,TT,533.126393141457,863.242739707205,2543
254,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,342.822142643987,555.100496721734,2517
255,ROW,Roswell International Air Center,Roswell,NM,433.857142857143,702.505134729215,2478
256,MQT,Sawyer International,Marquette,MI,359.477304632663,582.068675094319,2469
257,VLD,Valdosta Regional,Valdosta,GA,523.767857142857,848.089319507023,2402
258,DHN,Dothan Regional,Dothan,AL,501.316928298685,811.736586695926,2342
259,ADQ,Kodiak Airport,Kodiak,AK,287.422718808194,465.397283702375,2338
260,PIH,Pocatello Regional,Pocatello,ID,415.192865779927,672.283780307329,2322
261,RDD,Redding Municipal,Redding,CA,398.629814227458,645.464747927757,2275
262,DBQ,Dubuque Regional,Dubuque,IA,392.471590909091,635.493300936076,2182
263,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,367.423758865248,594.935640622464,2131
264,TXK,Texarkana Regional-Webb Field,Texarkana,AR,395.381865284974,640.205641682767,2044
265,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,372.96287279367,603.904620482841,2003
266,COD,Yellowstone Regional,Cody,WY,407.236111111111,659.400136226207,1955
267,GTR,Golden Triangle Regional,Columbus,MS,453.169465648855,733.775810222492,1953
268,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,411.043051771117,665.564366561685,1907
269,OTZ,Ralph Wien Memorial,Kotzebue,AK,324.13691026827,524.845211304267,1870
270,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,430.908026755853,697.729901134062,1848
271,ABY,Southwest Georgia Regional,Albany,GA,571.145428365731,924.803481306652,1831
272,CSG,Columbus Airport,Columbus,GA,416.315789473684,674.102027796764,1828
273,HDN,Yampa Valley,Hayden,CO,475.539393939394,769.997386255879,1813
274,OME,Nome Airport,Nome,AK,328.021212121212,531.134705534004,1767
275,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,382.341965862272,619.091326863668,1697
276,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,374.605149286023,606.56380839185,1688
277,PPG,Pago Pago International,Pago Pago,TT,557.655838454785,902.961023866805,1677
278,JLN,Joplin Regional,Joplin,MO,470.912041884817,762.504738890129,1647
279,GCK,Garden City Regional,Garden City,KS,306.008928571429,495.492230872868,1623
280,GCC,Gillette Campbell County,Gillette,WY,356.435185185185,577.142849698801,1621
281,ALO,Waterloo Regional,Waterloo,IA,376.919446704638,610.311138236787,1580
282,ABR,Aberdeen Regional,Aberdeen,SD,411.638427947598,666.528404674136,1562
283,BQK,Brunswick Golden Isles,Brunswick,GA,521.724465558195,844.780642666912,1558
284,HVN,Tweed New Haven,New Haven,CT,417.438863067572,675.920518005752,1547
285,BTM,Bert Mooney,Butte,MT,413.484536082474,669.517638493072,1545
286,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,323.951298701299,524.544667493915,1517
287,BJI,Bemidji Regional,Bemidji,MN,417.596551724138,676.175848804725,1475
288,STC,St. Cloud Regional,St. Cloud,MN,430.048929663609,696.338843896746,1417
289,CMX,Houghton County Memorial,Hancock/Houghton,MI,414.417721518987,671.028660200558,1409
290,GGG,East Texas Regional,Longview,TX,392.02124430956,634.764095934414,1369
291,DUT,Unalaska Airport,Unalaska,AK,472.431271477663,764.964688224555,1349
292,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,428.530120481928,693.879575295616,1318
293,CIU,Chippewa County International,Sault Ste. Marie,MI,443.078260869565,717.436046570406,1226
294,EAU,Chippewa Valley Regional,Eau Claire,WI,460.399132321041,745.482147304198,1219
295,PAH,Barkley Regional,Paducah,KY,439.353377876763,711.404684699822,1217
296,IPT,Williamsport Regional,Williamsport,PA,380.820984315846,616.628540751272,1185
297,ART,Watertown International,Watertown,NY,375.803278688525,608.503829597412,1170
297,BRD,Brainerd Lakes Regional,Brainerd,MN,480.991680532446,778.825774564552,1170
299,OWB,Owensboro Daviess County,Owensboro,KY,427.402116402116,692.053101602352,1160
300,MKG,Muskegon County,Muskegon,MI,376.982456140351,610.413163645042,1125
301,MEI,Key Field,Meridian,MS,458.033944954128,741.65241602696,1093
302,HHH,Hilton Head Airport,Hilton Head,SC,397.388888888889,643.455431182573,1089
303,RHI,Rhinelander/Oneida County,Rhinelander,WI,404.109671848014,654.337779476054,1060
304,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,392.793357933579,636.014308808393,1003
305,RKS,Rock Springs Sweetwater County,Rock Springs,WY,539.280821917808,873.208042544538,953
306,PSG,Petersburg James A Johnson,Petersburg,AK,300.605077574048,486.74226988808,938
307,ESC,Delta County,Escanaba,MI,386.69012345679,626.131900211487,909
308,EKO,Elko Regional,Elko,NV,471.282894736842,763.105226947237,839
309,HIB,Range Regional,Hibbing,MN,396.731778425656,642.391432393789,817
310,CDC,Cedar City Regional,Cedar City,UT,435.671052631579,705.442232692119,788
311,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,394.282868525896,638.426136887206,779
312,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,296.5,480.095293753865,750
313,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,430.518181818182,697.098660932141,746
314,JMS,Jamestown Regional,Jamestown,ND,357.453125,578.791106408472,703
315,CDV,Merle K Mudhole Smith,Cordova,AK,196.044943820225,317.437621896562,689
316,AKN,King Salmon Airport,King Salmon,AK,209.883369330454,339.844916872698,683
317,WRG,Wrangell Airport,Wrangell,AK,289.427160493827,468.642892538384,576
318,IMT,Ford,Iron Mountain/Kingsfd,MI,408.721621621622,661.805487338915,540
318,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,500.5,810.413809523809,540
320,ENA,Kenai Municipal,Kenai,AK,382.571428571429,619.462874812262,521
