Average Domestic Airline Itinerary Fares By Origin City for 2016 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
96,PGD,Punta Gorda Airport,Punta Gorda,FL,101.378792128266,101.378792128266,42786
97,CAK,Akron-Canton Regional,Akron,OH,319.496725890112,319.496725890112,42607
98,ISP,Long Island MacArthur,Islip,NY,318.899533078013,318.899533078013,38122
99,PNS,Pensacola International,Pensacola,FL,448.290759567786,448.290759567786,37574
100,KOA,Kona International Airport at Keahole,Kona,HI,324.728331867019,324.728331867019,37509
101,FAT,Fresno Yosemite International,Fresno,CA,429.952365669047,429.952365669047,37389
102,LIH,Lihue Airport,Lihue,HI,294.039392580971,294.039392580971,35692
103,LEX,Blue Grass,Lexington,KY,404.193875253321,404.193875253321,35528
104,COS,City of Colorado Springs Municipal,Colorado Springs,CO,406.819038373687,406.819038373687,35024
105,MYR,Myrtle Beach International,Myrtle Beach,SC,251.77089307358,251.77089307358,33827
106,MDT,Harrisburg International,Harrisburg,PA,454.328508027284,454.328508027284,33573
107,XNA,Northwest Arkansas Regional,Fayetteville,AR,508.667154899265,508.667154899265,33454
108,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,382.618082358304,382.618082358304,32905
109,BTV,Burlington International,Burlington,VT,417.249076420481,417.249076420481,32753
110,FSD,Joe Foss Field,Sioux Falls,SD,382.845821372125,382.845821372125,31003
111,CAE,Columbia Metropolitan,Columbia,SC,431.681445420982,431.681445420982,30607
112,ACY,Atlantic City International,Atlantic City,NJ,131.186367953883,131.186367953883,30531
113,PSP,Palm Springs International,Palm Springs,CA,376.012116423021,376.012116423021,30372
114,BLI,Bellingham International,Bellingham,WA,206.200244781397,206.200244781397,29414
115,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,565.540011370905,565.540011370905,28142
116,EUG,Mahlon Sweet Field,Eugene,OR,351.365006836008,351.365006836008,27794
117,FNT,Bishop International,Flint,MI,360.737994881831,360.737994881831,26572
118,SGF,Springfield-Branson National,Springfield,MO,406.401749382012,406.401749382012,26295
119,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,502.480972312891,502.480972312891,26041
120,ITO,Hilo International,Hilo,HI,268.999807054102,268.999807054102,25914
121,CHA,Lovell Field,Chattanooga,TN,411.148420840877,411.148420840877,24855
122,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,411.007947127276,411.007947127276,24663
123,MAF,Midland International Air and Space Port,Midland/Odessa,TX,429.599310004929,429.599310004928,24348
124,LBB,Lubbock Preston Smith International,Lubbock,TX,415.659569159112,415.659569159112,24046
125,FAR,Hector International,Fargo,ND,442.228675516101,442.228675516101,23881
126,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,309.875499248443,309.875499248443,23285
127,ILM,Wilmington International,Wilmington,NC,444.557773744707,444.557773744707,23142
128,FWA,Fort Wayne International,Fort Wayne,IN,386.089842904747,386.089842904747,23107
129,BZN,Bozeman Yellowstone International,Bozeman,MT,436.288438774168,436.288438774168,22809
130,MLI,Quad City International,Moline,IL,364.39442300947,364.39442300947,22808
131,FAI,Fairbanks International,Fairbanks,AK,417.676518307389,417.676518307389,22805
132,BIL,Billings Logan International,Billings,MT,422.166245958992,422.166245958992,22581
133,AVL,Asheville Regional,Asheville,NC,370.402705236373,370.402705236373,22401
134,MFR,Rogue Valley International - Medford,Medford,OR,361.696733849199,361.696733849199,22228
135,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,376.355818486785,376.355818486785,22059
136,TTN,Trenton Mercer,Trenton,NJ,137.909618689332,137.909618689332,21531
137,SBN,South Bend International,South Bend,IN,335.750139821029,335.750139821029,21456
138,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,456.284067381893,456.284067381893,21252
139,PIA,General Downing - Peoria International,Peoria,IL,303.05353664909,303.05353664909,21051
140,MSO,Missoula International,Missoula,MT,396.805065581185,396.805065581185,19899
141,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,470.265789884078,470.265789884078,19237
142,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,447.409119729473,447.409119729473,18926
143,STT,Cyril E King,Charlotte Amalie,VI,361.111579985751,361.111579985751,18247
144,AMA,Rick Husband Amarillo International,Amarillo,TX,425.497235717876,425.497235717876,17907
145,CHO,Charlottesville Albemarle,Charlottesville,VA,426.198418196513,426.198418196513,17322
146,CRP,Corpus Christi International,Corpus Christi,TX,441.378188367904,441.378188367904,17211
147,TLH,Tallahassee International,Tallahassee,FL,532.685415805938,532.685415805938,16943
148,BIS,Bismarck Municipal,Bismarck/Mandan,ND,392.849663558021,392.849663558021,16942
149,DAB,Daytona Beach International,Daytona Beach,FL,363.161821532608,363.161821532608,16821
150,RDM,Roberts Field,Bend/Redmond,OR,408.305008944544,408.305008944544,16770
151,ATW,Appleton International,Appleton,WI,446.244350708045,446.244350708045,16595
152,SBA,Santa Barbara Municipal,Santa Barbara,CA,519.211056196229,519.211056196229,16389
153,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,489.388217522659,489.388217522659,15888
154,AGS,Augusta Regional at Bush Field,Augusta,GA,439.940253356022,439.940253356022,15867
155,ECP,Northwest Florida Beaches International,Panama City,FL,453.59043902439,453.59043902439,15375
156,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,382.567121464226,382.567121464226,15025
157,SHV,Shreveport Regional,Shreveport,LA,487.118961436726,487.118961436726,14366
158,GRB,Green Bay Austin Straubel International,Green Bay,WI,590.499753815854,590.499753815854,14217
159,BQN,Rafael Hernandez,Aguadilla,PR,226.442389455782,226.442389455782,14112
160,BGR,Bangor International,Bangor,ME,371.889872243237,371.889872243237,14011
161,HRL,Valley International,Harlingen/San Benito,TX,373.24106370712,373.24106370712,13876
162,MOB,Mobile Regional,Mobile,AL,525.438688282977,525.438688282977,13570
163,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,437.87977476792,437.87977476792,13142
164,JNU,Juneau International,Juneau,AK,382.609147771697,382.609147771697,12790
165,RAP,Rapid City Regional,Rapid City,SD,452.463344283311,452.463344283311,12481
166,BMI,Central Illinois Regional,Bloomington/Normal,IL,373.905985660195,373.905985660195,12413
167,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,469.059507867426,469.059507867426,11948
168,GNV,Gainesville Regional,Gainesville,FL,468.806654902949,468.806654902949,11901
169,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,458.59924547715,458.59924547715,11663
170,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,494.398973198747,494.398973198747,11492
171,CRW,Yeager,Charleston/Dunbar,WV,531.166388033436,531.166388033436,11365
172,EVV,Evansville Regional,Evansville,IN,493.776830263993,493.776830263993,11023
173,MLB,Melbourne International,Melbourne,FL,396.526043557169,396.526043557169,11020
174,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,531.971332055145,531.971332055145,10953
175,FCA,Glacier Park International,Kalispell,MT,432.416697315189,432.416697315189,10876
176,GJT,Grand Junction Regional,Grand Junction,CO,479.9233178324,479.9233178324,10537
177,TVC,Cherry Capital,Traverse City,MI,517.651351351351,517.651351351351,10360
178,PBG,Plattsburgh International,Plattsburgh,NY,115.903799436401,115.903799436401,10291
179,LBE,Arnold Palmer Regional,Latrobe,PA,128.397708674304,128.397708674304,9776
180,GTF,Great Falls International,Great Falls,MT,391.397202509514,391.397202509514,9723
181,MRY,Monterey Regional,Monterey,CA,380.717131474104,380.717131474104,9538
182,SBP,San Luis County Regional,San Luis Obispo,CA,519.689824187533,519.689824187533,9385
183,SWF,Stewart International,Newburgh/Poughkeepsie,NY,311.880547177941,311.88054717794,9284
184,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,418.343301306272,418.343301306272,9263
185,RFD,Chicago/Rockford International,Rockford,IL,110.79727520436,110.79727520436,9175
186,MOT,Minot International,Minot,ND,422.198750958694,422.198750958694,9127
187,ELM,Elmira/Corning Regional,Elmira/Corning,NY,369.459995517705,369.459995517705,8924
188,IAG,Niagara Falls International,Niagara Falls,NY,111.086271397801,111.086271397801,8821
189,LAN,Capital Region International,Lansing,MI,463.965047662279,463.965047662279,8812
190,MGM,Montgomery Regional,Montgomery,AL,509.739269042468,509.739269042469,8783
191,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,279.53245274425,279.53245274425,8782
192,GFK,Grand Forks International,Grand Forks,ND,346.81198630137,346.81198630137,8760
193,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,509.513724589411,509.513724589411,8707
194,DRO,Durango La Plata County,Durango,CO,527.981292919725,527.981292919725,8446
195,GRK,Robert Gray AAF,Killeen,TX,481.947900373,481.947900373,8311
196,LNK,Lincoln Airport,Lincoln,NE,494.516587677725,494.516587677725,8229
197,EYW,Key West International,Key West,FL,464.779242600491,464.779242600491,7737
198,IDA,Idaho Falls Regional,Idaho Falls,ID,494.482119379437,494.482119379437,7606
199,JAC,Jackson Hole,Jackson,WY,624.514540466392,624.514540466392,7290
200,SCE,University Park,State College,PA,572.365522174535,572.365522174535,6990
201,LCK,Rickenbacker International,Columbus,OH,87.5388167388167,87.5388167388168,6930
202,MBS,MBS International,Saginaw/Bay City/Midland,MI,522.241725325745,522.241725325745,6677
203,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,202.643394199785,202.643394199785,6517
204,PSE,Mercedita,Ponce,PR,236.28107606679,236.28107606679,6468
205,BLV,Scott AFB/MidAmerica,Belleville,IL,87.3313737623762,87.3313737623763,6464
206,DLH,Duluth International,Duluth,MN,554.535797484081,554.535797484081,6439
207,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,447.329216152019,447.329216152019,6315
208,TOL,Toledo Express,Toledo,OH,204.457500792896,204.457500792896,6306
209,CWA,Central Wisconsin,Mosinee,WI,557.168148746968,557.168148746968,6185
210,STX,Henry E. Rohlsen,Christiansted,VI,388.303233180928,388.303233180927,6124
211,BFL,Meadows Field,Bakersfield,CA,567.923013381794,567.923013381794,6053
212,LRD,Laredo International,Laredo,TX,389.969887491727,389.969887491727,6044
213,SPI,Abraham Lincoln Capital,Springfield,IL,325.970730084816,325.970730084816,6013
214,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,663.421403567261,663.421403567261,5999
215,AEX,Alexandria International,Alexandria,LA,528.780491971302,528.780491971302,5854
216,HLN,Helena Regional,Helena,MT,514.03981981982,514.03981981982,5550
217,RST,Rochester International,Rochester,MN,440.179165127447,440.179165127447,5414
218,ERI,Erie International/Tom Ridge Field,Erie,PA,436.522238974746,436.522238974746,5306
219,MLU,Monroe Regional,Monroe,LA,548.289767353887,548.289767353887,5287
220,CMI,University of Illinois/Willard,Champaign/Urbana,IL,508.400764818356,508.400764818356,5230
221,GRI,Central Nebraska Regional,Grand Island,NE,229.340988035508,229.340988035508,5182
222,LSE,La Crosse Regional,La Crosse,WI,496.004253673627,496.004253673627,5172
223,KTN,Ketchikan International,Ketchikan,AK,441.478353717725,441.478353717725,5151
224,CPR,Casper/Natrona County International,Casper,WY,475.636762360447,475.636762360447,5016
225,SCK,Stockton Metropolitan,Stockton,CA,81.7338547934216,81.7338547934216,4986
226,ABI,Abilene Regional,Abilene,TX,461.946583350131,461.946583350131,4961
227,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,509.341843088418,509.341843088418,4818
228,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,502.104853960916,502.104853960916,4759
229,BRO,Brownsville South Padre Island International,Brownsville,TX,507.212154214768,507.212154214768,4591
230,FSM,Fort Smith Regional,Fort Smith,AR,548.966060871469,548.966060871469,4567
231,LWS,Lewiston Nez Perce County,Lewiston,ID,425.109619686801,425.109619686801,4470
232,ORH,Worcester Regional,Worcester,MA,282.196569309226,282.196569309226,4314
233,SGU,St George Regional,St. George,UT,452.128011336797,452.128011336797,4234
234,CLL,Easterwood Field,College Station/Bryan,TX,524.404021062709,524.404021062709,4178
235,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,479.175080029549,479.175080029549,4061
236,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,396.735891089109,396.735891089109,4040
237,IFP,Laughlin/Bullhead International,Bullhead City,AZ,187.849451645065,187.849451645065,4012
238,COU,Columbia Regional,Columbia,MO,490.900180087471,490.900180087471,3887
239,ISN,Sloulin Field International,Williston,ND,630.44421380384,630.44421380384,3854
240,PVU,Provo Municipal,Provo,UT,83.3372579801151,83.3372579801151,3822
241,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,427.376533333333,427.376533333333,3750
242,YUM,Yuma MCAS/Yuma International,Yuma,AZ,471.428378378378,471.428378378378,3700
243,ACT,Waco Regional,Waco,TX,486.407273736813,486.407273736813,3602
244,BET,Bethel Airport,Bethel,AK,394.353880638834,394.353880638834,3569
245,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,523.530239099859,523.530239099859,3555
246,EAT,Pangborn Memorial,Wenatchee,WA,372.530452436195,372.530452436195,3448
247,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,481.53807106599,481.53807106599,3349
248,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,81.1504102096627,81.1504102096627,3291
249,ACV,Arcata,Arcata/Eureka,CA,630.896004879537,630.896004879537,3279
250,TYR,Tyler Pounds Regional,Tyler,TX,514.198148148148,514.198148148148,3240
251,PUW,Pullman Moscow Regional,Pullman,WA,377.985884567127,377.985884567127,3188
252,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,470.026864728192,470.026864728192,3164
253,MTJ,Montrose Regional,Montrose/Delta,CO,520.380018969333,520.380018969333,3163
254,SIT,Sitka Rocky Gutierrez,Sitka,AK,395.067111959288,395.067111959288,3144
255,FLG,Flagstaff Pulliam,Flagstaff,AZ,454.085778061225,454.085778061225,3136
256,LCH,Lake Charles Regional,Lake Charles,LA,574.936429512517,574.936429512517,3036
257,FLO,Florence Regional,Florence,SC,406.968382105617,406.968382105617,2973
258,EGE,Eagle County Regional,Eagle,CO,648.707903780069,648.707903780069,2910
259,PGV,Pitt Greenville,Greenville,NC,449.165452653486,449.165452653486,2883
260,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,494.332497312791,494.332497312791,2791
261,PSM,Portsmouth International at Pease,Portsmouth,NH,117.205871283402,117.205871283402,2657
262,ALW,Walla Walla Regional,Walla Walla,WA,347.372199012533,347.372199012533,2633
263,ACK,Nantucket Memorial,Nantucket,MA,313.160874658337,313.160874658337,2561
264,SCC,Deadhorse Airport,Deadhorse,AK,430.65605345912,430.65605345912,2544
265,GUM,Guam International,Guam,TT,1587.11915060952,1587.11915060952,2543
266,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,428.552244735797,428.552244735797,2517
267,ROW,Roswell International Air Center,Roswell,NM,479.496771589992,479.496771589992,2478
268,MQT,Sawyer International,Marquette,MI,559.628189550425,559.628189550425,2469
269,VLD,Valdosta Regional,Valdosta,GA,590.776019983347,590.776019983347,2402
270,DHN,Dothan Regional,Dothan,AL,696.568744662682,696.568744662682,2342
271,ADQ,Kodiak Airport,Kodiak,AK,550.060735671514,550.060735671514,2338
272,PIH,Pocatello Regional,Pocatello,ID,578.483204134367,578.483204134367,2322
273,SAF,Santa Fe Municipal,Santa Fe,NM,502.022231909329,502.022231909329,2294
274,RDD,Redding Municipal,Redding,CA,450.743736263736,450.743736263736,2275
275,DBQ,Dubuque Regional,Dubuque,IA,479.546746104491,479.546746104491,2182
276,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,571.733458470202,571.733458470202,2131
277,TXK,Texarkana Regional-Webb Field,Texarkana,AR,492.722602739726,492.722602739726,2044
278,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,450.948577134299,450.948577134299,2003
279,COD,Yellowstone Regional,Cody,WY,477.274680306905,477.274680306905,1955
280,GTR,Golden Triangle Regional,Columbus,MS,623.858678955453,623.858678955453,1953
281,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,333.281069743052,333.281069743052,1907
282,OTZ,Ralph Wien Memorial,Kotzebue,AK,476.528877005348,476.528877005348,1870
283,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,475.764069264069,475.764069264069,1848
284,ABY,Southwest Georgia Regional,Albany,GA,568.171490988531,568.171490988531,1831
285,CSG,Columbus Airport,Columbus,GA,535.441466083151,535.441466083151,1828
286,HDN,Yampa Valley,Hayden,CO,560.439051296194,560.439051296194,1813
287,OME,Nome Airport,Nome,AK,494.535936615733,494.535936615733,1767
288,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,79.6081319976429,79.6081319976429,1697
289,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,435.851303317536,435.851303317536,1688
290,PPG,Pago Pago International,Pago Pago,TT,1147.34466308885,1147.34466308885,1677
291,JLN,Joplin Regional,Joplin,MO,480.27079538555,480.27079538555,1647
292,GCK,Garden City Regional,Garden City,KS,439.02033271719,439.02033271719,1623
293,GCC,Gillette Campbell County,Gillette,WY,564.772979642196,564.772979642196,1621
294,ALO,Waterloo Regional,Waterloo,IA,454.296835443038,454.296835443038,1580
295,ABR,Aberdeen Regional,Aberdeen,SD,633.69014084507,633.69014084507,1562
296,BQK,Brunswick Golden Isles,Brunswick,GA,508.777278562259,508.777278562259,1558
297,HVN,Tweed New Haven,New Haven,CT,403.042016806723,403.042016806723,1547
298,BTM,Bert Mooney,Butte,MT,532.377346278317,532.377346278317,1545
299,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,315.605800922874,315.605800922874,1517
300,UST,Northeast Florida Regional,St. Augustine,FL,111.406477197621,111.406477197621,1513
301,BJI,Bemidji Regional,Bemidji,MN,575.08,575.08,1475
302,STC,St. Cloud Regional,St. Cloud,MN,114.022582921666,114.022582921666,1417
303,CMX,Houghton County Memorial,Hancock/Houghton,MI,526.94819020582,526.94819020582,1409
304,GGG,East Texas Regional,Longview,TX,440.658875091308,440.658875091308,1369
305,DUT,Unalaska Airport,Unalaska,AK,970.06671608599,970.06671608599,1349
306,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,128.88846737481,128.88846737481,1318
307,CIU,Chippewa County International,Sault Ste. Marie,MI,576.39722675367,576.39722675367,1226
308,EAU,Chippewa Valley Regional,Eau Claire,WI,417.569319114028,417.569319114028,1219
309,PAH,Barkley Regional,Paducah,KY,440.417419884963,440.417419884963,1217
310,IPT,Williamsport Regional,Williamsport,PA,468.126582278481,468.126582278481,1185
311,ART,Watertown International,Watertown,NY,475.654700854701,475.654700854701,1170
311,BRD,Brainerd Lakes Regional,Brainerd,MN,585.855555555556,585.855555555556,1170
313,OWB,Owensboro Daviess County,Owensboro,KY,110.831034482759,110.831034482759,1160
314,MKG,Muskegon County,Muskegon,MI,378.636444444444,378.636444444444,1125
315,MEI,Key Field,Meridian,MS,495.71637694419,495.71637694419,1093
316,HHH,Hilton Head Airport,Hilton Head,SC,482.419651056015,482.419651056015,1089
317,RHI,Rhinelander/Oneida County,Rhinelander,WI,618.271698113208,618.271698113208,1060
318,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,725.675972083749,725.675972083749,1003
319,RKS,Rock Springs Sweetwater County,Rock Springs,WY,594.416579223505,594.416579223505,953
