Average Domestic Airline Itinerary Fares By Origin City for 1997 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
51,SJU,Luis Munoz Marin International,San Juan,PR,292.87782892798,437.915758906588,166585
52,RSW,Southwest Florida International,Fort Myers,FL,285.351224957179,426.661856547618,152799
53,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,288.828281945173,431.860809487252,139969
54,BUF,Buffalo Niagara International,Buffalo,NY,359.971625045241,538.235509131994,135260
55,JAX,Jacksonville International,Jacksonville,FL,260.799373976792,389.951524140443,135131
56,BUR,Bob Hope,Burbank,CA,125.247757324345,187.272511889339,125252
57,ONT,Ontario International,Ontario,CA,207.187305260747,309.789875017757,124015
58,OMA,Eppley Airfield,Omaha,NE,253.515640819025,379.060766225679,120853
59,ABQ,Albuquerque International Sunport,Albuquerque,NM,173.250729026155,259.047346671178,114670
60,PVD,Theodore Francis Green State,Providence,RI,254.072473529871,379.893351676228,109047
61,MEM,Memphis International,Memphis,TN,362.565752766853,542.114291674423,106363
62,RIC,Richmond International,Richmond,VA,437.307110988137,653.868802854002,101520
63,OKC,Will Rogers World,Oklahoma City,OK,210.659094942325,314.980952193988,95696
64,ANC,Ted Stevens Anchorage International,Anchorage,AK,351.411876832845,525.436832468071,92654
65,SFB,Orlando Sanford International,Sanford,FL,88.4653979238754,132.274921630663,89052
66,BOI,Boise Air Terminal,Boise,ID,228.742243689183,342.019174362893,87846
67,ORF,Norfolk International,Norfolk,VA,352.416222143196,526.938546136179,87572
68,SDF,Louisville International-Standiford Field,Louisville,KY,227.348312830394,339.93494595911,84451
69,GEG,Spokane International,Spokane,WA,213.394054760266,319.070309208947,83819
70,ALB,Albany International,Albany,NY,405.286705411547,605.991364469899,81817
71,RNO,Reno/Tahoe International,Reno,NV,149.582146012812,223.657691092023,80897
72,CHS,Charleston AFB/International,Charleston,SC,376.962147602801,563.640018606978,80742
73,TUS,Tucson International,Tucson,AZ,248.139664731075,371.022518137609,80325
74,GRR,Gerald R. Ford International,Grand Rapids,MI,381.48648589259,570.404883817073,80027
75,LGB,Long Beach Airport,Long Beach,CA,212.330341612746,317.479827771824,76483
76,ELP,El Paso International,El Paso,TX,167.345158429412,250.217240141383,75930
77,TUL,Tulsa International,Tulsa,OK,213.374305933587,319.040780437671,73392
78,DSM,Des Moines International,Des Moines,IA,369.757895266615,552.868101727153,73146
79,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,256.444149034835,383.439519996439,71115
80,ROC,Greater Rochester International,Rochester,NY,400.256815231502,598.470589737739,71096
81,PIE,St Pete Clearwater International,St. Petersburg,FL,160.214811229429,239.555827439788,69062
82,OGG,Kahului Airport,Kahului,HI,54.4897249013591,81.4739351221345,67841
83,MHT,Manchester-Boston Regional,Manchester,NH,411.841119613371,615.791632656419,61121
84,DAY,James M Cox/Dayton International,Dayton,OH,357.850664581704,535.064214075621,58412
85,SYR,Syracuse Hancock International,Syracuse,NY,376.660323482428,563.188726205592,57879
86,GSP,Greenville-Spartanburg International,Greer,SC,429.190800281624,641.733161260461,51941
87,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,210.462809484531,314.687462941057,51596
88,MSN,Dane County Regional-Truax Field,Madison,WI,383.088986699837,572.80096944678,51374
89,HPN,Westchester County,White Plains,NY,532.965704372581,796.899108941755,48044
90,PWM,Portland International Jetport,Portland,ME,413.95194286406,618.947770384995,47337
91,TYS,McGhee Tyson,Knoxville,TN,421.40549697603,630.092447390564,46608
92,GSO,Piedmont Triad International,Greensboro/High Point,NC,412.464541163007,616.723782836673,44266
93,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,338.165292879691,505.63032172604,44248
94,SAV,Savannah/Hilton Head International,Savannah,GA,332.835551104116,497.661203944164,43637
95,CAK,Akron-Canton Regional,Akron,OH,274.769243716338,410.839503716131,42607
96,ISP,Long Island MacArthur,Islip,NY,289.135836431227,432.320670025888,38122
97,PNS,Pensacola International,Pensacola,FL,357.568322381136,534.642051361955,37574
98,KOA,Kona International Airport at Keahole,Kona,HI,50.7455443252835,75.875574589154,37509
99,FAT,Fresno Yosemite International,Fresno,CA,349.680433409455,522.847949712649,37389
100,LIH,Lihue Airport,Lihue,HI,41.6129398546567,62.220353802429,35692
101,LEX,Blue Grass,Lexington,KY,338.063200815494,505.477671988315,35528
102,COS,City of Colorado Springs Municipal,Colorado Springs,CO,234.752455300932,351.005741863689,35024
103,MYR,Myrtle Beach International,Myrtle Beach,SC,288.221593018938,430.953678201402,33827
104,MDT,Harrisburg International,Harrisburg,PA,367.778036572675,549.907784363227,33573
105,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,414.888266591991,620.347777061499,32905
106,BTV,Burlington International,Burlington,VT,427.82781301386,639.695200224189,32753
107,FSD,Joe Foss Field,Sioux Falls,SD,319.868588203896,478.272787210989,31003
108,CAE,Columbia Metropolitan,Columbia,SC,382.552773669911,571.999214883126,30607
109,ACY,Atlantic City International,Atlantic City,NJ,167.344813103738,250.216723804741,30531
110,PSP,Palm Springs International,Palm Springs,CA,361.823221379559,541.00404650097,30372
111,BLI,Bellingham International,Bellingham,WA,298.042562338779,445.638153460723,29414
112,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,440.388269944935,658.475802529658,28142
113,EUG,Mahlon Sweet Field,Eugene,OR,334.708773641142,500.462077168011,27794
114,FNT,Bishop International,Flint,MI,294.23597359736,439.946479209908,26572
115,SGF,Springfield-Branson National,Springfield,MO,386.108719130247,577.316123167353,26295
116,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,315.910965119233,472.355283919838,26041
117,ITO,Hilo International,Hilo,HI,42.068967699073,62.9022141545802,25914
118,CHA,Lovell Field,Chattanooga,TN,394.077121006361,589.230609038898,24855
119,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,292.702357218248,437.653390712945,24663
120,MAF,Midland International Air and Space Port,Midland/Odessa,TX,126.217878802125,188.723053518688,24348
121,LBB,Lubbock Preston Smith International,Lubbock,TX,130.171156893819,194.63406010471,24046
122,FAR,Hector International,Fargo,ND,434.809250879839,650.133961234301,23881
123,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,443.077299484915,662.496483835693,23285
124,ILM,Wilmington International,Wilmington,NC,403.920921345929,603.949221615362,23142
125,FWA,Fort Wayne International,Fort Wayne,IN,388.303032140691,580.59709616133,23107
126,BZN,Bozeman Yellowstone International,Bozeman,MT,420.526359143328,628.777946007512,22809
127,MLI,Quad City International,Moline,IL,367.735323383085,549.843918897878,22808
128,FAI,Fairbanks International,Fairbanks,AK,291.973543659173,436.563656662429,22805
129,BIL,Billings Logan International,Billings,MT,391.292135741476,585.066453150827,22581
130,AVL,Asheville Regional,Asheville,NC,386.918966475273,578.527618357337,22401
131,MFR,Rogue Valley International - Medford,Medford,OR,302.573433790897,452.412787162853,22228
132,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,406.722802634567,608.138640716737,22059
133,TTN,Trenton Mercer,Trenton,NJ,153.099657618,228.917132442318,21531
134,SBN,South Bend International,South Bend,IN,328.677862325252,491.444559128276,21456
135,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,278.617863469137,416.594023428187,21252
136,PIA,General Downing - Peoria International,Peoria,IL,365.623690511823,546.686570611272,21051
137,MSO,Missoula International,Missoula,MT,393.762319532275,588.759912684265,19899
138,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,318.022592355328,475.512623780649,19237
139,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,358.017741453204,535.314030168722,18926
140,STT,Cyril E King,Charlotte Amalie,VI,278.110642683155,415.835618545716,18247
141,AMA,Rick Husband Amarillo International,Amarillo,TX,151.666636547092,226.77445570884,17907
142,CHO,Charlottesville Albemarle,Charlottesville,VA,418.183318853171,625.274593532631,17322
143,CRP,Corpus Christi International,Corpus Christi,TX,181.591202233131,271.518159731497,17211
144,TLH,Tallahassee International,Tallahassee,FL,371.979045327931,556.189201922095,16943
145,BIS,Bismarck Municipal,Bismarck/Mandan,ND,418.561659751037,625.840295081365,16942
146,DAB,Daytona Beach International,Daytona Beach,FL,294.73241116146,440.688760841222,16821
147,RDM,Roberts Field,Bend/Redmond,OR,300.95664952241,449.995344666389,16770
148,ATW,Appleton International,Appleton,WI,430.288114932521,643.37388421947,16595
149,SBA,Santa Barbara Municipal,Santa Barbara,CA,340.219940094138,508.702464118972,16389
150,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,437.322477383438,653.891778941623,15888
151,AGS,Augusta Regional at Bush Field,Augusta,GA,460.23624497992,688.152822063771,15867
152,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,386.802887901572,578.354055759987,15025
153,SHV,Shreveport Regional,Shreveport,LA,326.833839433168,488.687345695003,14366
154,GRB,Green Bay Austin Straubel International,Green Bay,WI,388.687136672851,581.171415591093,14217
155,BQN,Rafael Hernandez,Aguadilla,PR,213.382325581395,319.052771547305,14112
156,BGR,Bangor International,Bangor,ME,337.057195121951,503.973475687882,14011
157,HRL,Valley International,Harlingen/San Benito,TX,126.539146532189,189.203418325877,13876
158,MOB,Mobile Regional,Mobile,AL,363.983772598562,544.234538307705,13570
159,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,384.975567987213,575.621816894414,13142
160,JNU,Juneau International,Juneau,AK,330.554456584244,494.2504738064,12790
161,RAP,Rapid City Regional,Rapid City,SD,386.846741502962,578.419626387862,12481
162,BMI,Central Illinois Regional,Bloomington/Normal,IL,335.002667259391,500.901511751858,12413
163,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,270.569368362214,404.559780837324,11948
164,GNV,Gainesville Regional,Gainesville,FL,384.871606401897,575.466371817886,11901
165,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,309.779300567108,463.187117980022,11663
166,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,427.572984749455,639.314176801536,11492
167,CRW,Yeager,Charleston/Dunbar,WV,396.218072603813,592.431795168323,11365
168,EVV,Evansville Regional,Evansville,IN,376.204511724547,562.507188949592,11023
169,MLB,Melbourne International,Melbourne,FL,346.441039088749,518.004353911825,11020
170,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,305.216327329679,456.364485159186,10953
171,FCA,Glacier Park International,Kalispell,MT,362.825837742504,542.503175018408,10876
172,GJT,Grand Junction Regional,Grand Junction,CO,366.333124215809,547.747327582916,10537
173,TVC,Cherry Capital,Traverse City,MI,382.946383338024,572.587746548892,10360
174,LBE,Arnold Palmer Regional,Latrobe,PA,464.28,694.199111244938,9776
175,GTF,Great Falls International,Great Falls,MT,376.867371705964,563.498308123322,9723
176,MRY,Monterey Regional,Monterey,CA,386.632066475957,578.098640747831,9538
177,SBP,San Luis County Regional,San Luis Obispo,CA,348.301599247413,520.786294138762,9385
178,SWF,Stewart International,Newburgh/Poughkeepsie,NY,375.465953878407,561.402885080388,9284
179,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,336.513768898488,503.160935838319,9263
180,RFD,Chicago/Rockford International,Rockford,IL,246.312466843501,368.290461728497,9175
181,MOT,Minot International,Minot,ND,410.555555555556,613.86943608025,9127
182,ELM,Elmira/Corning Regional,Elmira/Corning,NY,455.56699777012,681.171286647156,8924
183,LAN,Capital Region International,Lansing,MI,309.771512637469,463.175473339215,8812
184,MGM,Montgomery Regional,Montgomery,AL,404.488764606012,604.798270220678,8783
185,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,346.842715231788,518.604946703903,8782
186,GFK,Grand Forks International,Grand Forks,ND,386.83575373287,578.403197292849,8760
187,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,433.015127448756,647.45135829788,8707
188,DRO,Durango La Plata County,Durango,CO,359.041733547352,536.845120031906,8446
189,LNK,Lincoln Airport,Lincoln,NE,302.387650686852,452.135001202415,8229
190,EYW,Key West International,Key West,FL,278.547424711511,416.48870223636,7737
191,IDA,Idaho Falls Regional,Idaho Falls,ID,421.591967044284,630.371260511216,7606
192,JAC,Jackson Hole,Jackson,WY,446.352941176471,667.394277303071,7290
193,SCE,University Park,State College,PA,495.46251198466,740.823717314842,6990
194,MBS,MBS International,Saginaw/Bay City/Midland,MI,385.630240079612,576.600693401479,6677
195,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,416.995966115369,623.499244141495,6517
196,PSE,Mercedita,Ponce,PR,237.303346132748,354.819875895588,6468
197,DLH,Duluth International,Duluth,MN,466.177526476396,697.036324119663,6439
198,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,359.29564226716,537.224768536318,6315
199,TOL,Toledo Express,Toledo,OH,327.509315350326,489.69732842387,6306
200,CWA,Central Wisconsin,Mosinee,WI,397.354933110368,594.131647742761,6185
201,STX,Henry E. Rohlsen,Christiansted,VI,263.980523094046,394.708030752693,6124
202,BFL,Meadows Field,Bakersfield,CA,426.58221580359,637.832762737461,6053
203,LRD,Laredo International,Laredo,TX,366.457770921712,547.933701392809,6044
204,SPI,Abraham Lincoln Capital,Springfield,IL,400.048263060196,598.158759092507,6013
205,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,416.073354661792,622.119740283698,5999
206,AEX,Alexandria International,Alexandria,LA,357.177035791496,534.056993201426,5854
207,HLN,Helena Regional,Helena,MT,403.971394517282,604.024689933393,5550
208,RST,Rochester International,Rochester,MN,488.868932038835,730.964887862111,5414
209,ERI,Erie International/Tom Ridge Field,Erie,PA,373.701300222561,558.764345837812,5306
210,MLU,Monroe Regional,Monroe,LA,357.074555074555,533.90376234371,5287
211,CMI,University of Illinois/Willard,Champaign/Urbana,IL,374.155532494487,559.44352142037,5230
212,GRI,Central Nebraska Regional,Grand Island,NE,288.461412151067,431.312259722001,5182
213,LSE,La Crosse Regional,La Crosse,WI,441.727467046669,660.478192117419,5172
214,KTN,Ketchikan International,Ketchikan,AK,354.974761637689,530.764116574626,5151
215,CPR,Casper/Natrona County International,Casper,WY,393.861891571033,588.908794438401,5016
216,ABI,Abilene Regional,Abilene,TX,408.262884538554,610.441396573099,4961
217,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,402.336004370789,601.579427621351,4818
218,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,524.528715799852,784.283984515176,4759
219,BRO,Brownsville South Padre Island International,Brownsville,TX,277.787021630616,415.351735011958,4591
220,FSM,Fort Smith Regional,Fort Smith,AR,370.224619038195,553.565954805959,4567
221,LWS,Lewiston Nez Perce County,Lewiston,ID,320.911083540116,479.831543426808,4470
222,ORH,Worcester Regional,Worcester,MA,310.225840896957,463.854792443958,4314
223,SGU,St George Regional,St. George,UT,441.7890625,660.570290654851,4234
224,CLL,Easterwood Field,College Station/Bryan,TX,344.821661998133,515.583034584961,4178
225,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,460.993946064942,689.285749219393,4061
226,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,277.573136818687,415.031930914539,4040
227,IFP,Laughlin/Bullhead International,Bullhead City,AZ,210.859259259259,315.280241181062,4012
228,COU,Columbia Regional,Columbia,MO,441.888888888889,660.719552717497,3887
229,ISN,Sloulin Field International,Williston,ND,485.355855855856,725.712078428235,3854
230,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,314.546245059289,470.314731984127,3750
231,YUM,Yuma MCAS/Yuma International,Yuma,AZ,267.153167185877,399.451820510697,3700
232,ACT,Waco Regional,Waco,TX,374.594835262689,560.100374162795,3602
233,BET,Bethel Airport,Bethel,AK,389.803374432187,582.840432693852,3569
234,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,355.169064748201,531.054641789216,3555
235,EAT,Pangborn Memorial,Wenatchee,WA,242.350418029807,362.366341014326,3448
236,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,404.327374872319,604.556957629798,3349
237,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,290.477090222012,434.32613480903,3291
238,ACV,Arcata,Arcata/Eureka,CA,286.112974161627,427.800836518152,3279
239,TYR,Tyler Pounds Regional,Tyler,TX,403.571825507085,603.427247761083,3240
240,PUW,Pullman Moscow Regional,Pullman,WA,275.528852681602,411.975283565748,3188
241,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,431.316721311475,644.91187343738,3164
242,MTJ,Montrose Regional,Montrose/Delta,CO,353.738721804511,528.915969435711,3163
243,SIT,Sitka Rocky Gutierrez,Sitka,AK,294.379229323308,440.160677533407,3144
244,FLG,Flagstaff Pulliam,Flagstaff,AZ,305.113605442177,456.210893699271,3136
245,LCH,Lake Charles Regional,Lake Charles,LA,324.170713201821,484.705395443141,3036
246,FLO,Florence Regional,Florence,SC,485.214208438514,725.500284874284,2973
247,EGE,Eagle County Regional,Eagle,CO,417.956925115971,624.936085883893,2910
248,PGV,Pitt Greenville,Greenville,NC,402.105112279025,601.2341939587,2883
249,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,307.299675891299,459.479542279653,2791
250,ALW,Walla Walla Regional,Walla Walla,WA,308.508771929825,461.287402612543,2633
251,ACK,Nantucket Memorial,Nantucket,MA,309.666203059805,463.018012722304,2561
252,SCC,Deadhorse Airport,Deadhorse,AK,335.616242038217,501.818938878039,2544
253,GUM,Guam International,Guam,TT,463.769671314741,693.436059380223,2543
254,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,342.318103744418,511.83967300428,2517
255,ROW,Roswell International Air Center,Roswell,NM,359.625766871166,537.718376287461,2478
256,MQT,Sawyer International,Marquette,MI,369.858974358974,553.019236852684,2469
257,VLD,Valdosta Regional,Valdosta,GA,440.284823284823,658.321127377787,2402
258,DHN,Dothan Regional,Dothan,AL,447.506897658004,669.119692061183,2342
259,ADQ,Kodiak Airport,Kodiak,AK,357.486807387863,534.520168799958,2338
260,PIH,Pocatello Regional,Pocatello,ID,428.176536943034,640.216617992999,2322
261,SAF,Santa Fe Municipal,Santa Fe,NM,380.714285714286,569.250277378109,2294
262,RDD,Redding Municipal,Redding,CA,319.417366946779,477.598113747419,2275
263,DBQ,Dubuque Regional,Dubuque,IA,415.076026355803,620.628518556214,2182
264,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,415.616416732439,621.436519157544,2131
265,TXK,Texarkana Regional-Webb Field,Texarkana,AR,418.928862973761,626.389343394583,2044
266,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,344.446738232865,515.022442389232,2003
267,COD,Yellowstone Regional,Cody,WY,412.830626450116,617.271159594127,1955
268,GTR,Golden Triangle Regional,Columbus,MS,484.551442307692,724.509306027511,1953
269,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,382.155494505495,571.405196525984,1907
270,OTZ,Ralph Wien Memorial,Kotzebue,AK,387.038641686183,578.706558705944,1870
271,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,447.422885572139,668.99407580517,1848
272,ABY,Southwest Georgia Regional,Albany,GA,546.383640552995,816.961828359315,1831
273,CSG,Columbus Airport,Columbus,GA,368.571988064155,551.094913724296,1828
274,HDN,Yampa Valley,Hayden,CO,383.801179443976,573.865851780751,1813
275,OME,Nome Airport,Nome,AK,432.992027334852,647.416818626686,1767
276,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,412.007720020587,616.040736332266,1697
277,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,327.580752212389,489.804141997908,1688
278,PPG,Pago Pago International,Pago Pago,TT,592.286124401914,885.595979069779,1677
279,JLN,Joplin Regional,Joplin,MO,403.264119601329,602.967160817211,1647
280,GCK,Garden City Regional,Garden City,KS,396.755789473684,593.235798298258,1623
281,GCC,Gillette Campbell County,Gillette,WY,500.123558484349,747.792990894484,1621
282,ALO,Waterloo Regional,Waterloo,IA,375.084913918879,560.833147850155,1580
283,ABR,Aberdeen Regional,Aberdeen,SD,372.525110782866,557.005687994071,1562
284,BQK,Brunswick Golden Isles,Brunswick,GA,413.626998223801,618.461907801056,1558
285,HVN,Tweed New Haven,New Haven,CT,370.7253933971,554.314720884372,1547
286,BTM,Bert Mooney,Butte,MT,405.925675675676,606.946763344436,1545
287,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,369.993769470405,553.220784725854,1517
288,BJI,Bemidji Regional,Bemidji,MN,366.412044374009,547.865330304726,1475
289,STC,St. Cloud Regional,St. Cloud,MN,450.195380173244,673.139555446805,1417
290,CMX,Houghton County Memorial,Hancock/Houghton,MI,439.388225255973,656.980519221562,1409
291,GGG,East Texas Regional,Longview,TX,422.483002832861,631.703551914071,1369
292,DUT,Unalaska Airport,Unalaska,AK,596.868096166342,892.447018801439,1349
293,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,446.53171495693,667.661582807312,1318
294,CIU,Chippewa County International,Sault Ste. Marie,MI,430.721590909091,644.022024646973,1226
295,EAU,Chippewa Valley Regional,Eau Claire,WI,506.234388366125,756.930004491661,1219
296,PAH,Barkley Regional,Paducah,KY,466.454368932039,697.450263524036,1217
297,IPT,Williamsport Regional,Williamsport,PA,363.60642439974,543.67032105895,1185
298,ART,Watertown International,Watertown,NY,376.401408450704,562.801592181058,1170
298,BRD,Brainerd Lakes Regional,Brainerd,MN,469.910643889619,702.618142829133,1170
300,OWB,Owensboro Daviess County,Owensboro,KY,353.700913242009,528.859437449654,1160
301,MKG,Muskegon County,Muskegon,MI,402.410701373825,601.691115811927,1125
302,MEI,Key Field,Meridian,MS,406.710546574288,608.120315253324,1093
303,HHH,Hilton Head Airport,Hilton Head,SC,392.871054039593,587.427277824045,1089
304,RHI,Rhinelander/Oneida County,Rhinelander,WI,384.284552845528,574.588599660817,1060
305,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,405.051449275362,605.639605616073,1003
306,RKS,Rock Springs Sweetwater County,Rock Springs,WY,488.59133126935,730.549814614378,953
307,PSG,Petersburg James A Johnson,Petersburg,AK,299.469551282051,447.7718108575,938
308,LAR,Laramie Regional,Laramie,WY,456.14553014553,682.036317793956,931
309,ESC,Delta County,Escanaba,MI,363.941176470588,544.170847874815,909
310,EKO,Elko Regional,Elko,NV,290.517551755176,434.386633560563,839
311,HOB,Lea County Regional,Hobbs,NM,221.938271604938,331.845763115761,820
312,HIB,Range Regional,Hibbing,MN,422.131953428202,631.178657055973,817
313,CDC,Cedar City Regional,Cedar City,UT,460.424460431655,688.434244910581,788
314,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,311.967021276596,466.458234056912,779
315,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,505.828125,756.322552807989,746
316,JMS,Jamestown Regional,Jamestown,ND,312.677419354839,467.520432976845,703
317,CDV,Merle K Mudhole Smith,Cordova,AK,229.846153846154,343.669759031333,689
318,AKN,King Salmon Airport,King Salmon,AK,387.078066914498,578.765507957382,683
319,WRG,Wrangell Airport,Wrangell,AK,283.512019230769,423.911845819888,576
320,IMT,Ford,Iron Mountain/Kingsfd,MI,455.853731343284,681.600015413535,540
