Average Domestic Airline Itinerary Fares By Origin City for 2011 Ranked by Total Number of Domestic Passengers in 2016,,,,,,,
2016 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2016),2016 Passengers (10% sample)
41,IAD,Washington Dulles International,Washington-Dulles,DC,470.413364457758,501.924944591569,237594
42,HOU,William P Hobby,Houston-Hobby,TX,306.912747806106,327.471912101382,232194
43,CLE,Cleveland-Hopkins International,Cleveland,OH,422.551711377231,450.857182947094,228742
44,MSY,Louis Armstrong New Orleans International,New Orleans,LA,335.37849282814,357.844491990585,220020
45,PIT,Pittsburgh International,Pittsburgh,PA,335.634575305363,358.117728664758,219814
46,CMH,Port Columbus International,Columbus,OH,346.539235816632,369.752859671755,200376
47,MKE,General Mitchell International,Milwaukee,WI,294.920944177242,314.676813520565,196680
48,SAT,San Antonio International,San Antonio,TX,353.711884824289,377.405982919844,194783
49,BDL,Bradley International,Hartford,CT,380.626564669084,406.123596428487,187633
50,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,482.568281340475,514.894082893806,167274
51,SJU,Luis Munoz Marin International,San Juan,PR,318.622566873657,339.966136821023,166585
52,RSW,Southwest Florida International,Fort Myers,FL,290.680112649975,310.15190141098,152799
53,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,307.569158361463,328.172293630734,139969
54,BUF,Buffalo Niagara International,Buffalo,NY,316.997063087383,338.23174541231,135260
55,JAX,Jacksonville International,Jacksonville,FL,343.741646503481,366.767868242756,135131
56,BUR,Bob Hope,Burbank,CA,289.342680184332,308.724878356508,125252
57,ONT,Ontario International,Ontario,CA,328.742991202346,350.76449801613,124015
58,OMA,Eppley Airfield,Omaha,NE,353.259891154112,376.923711549597,120853
59,ABQ,Albuquerque International Sunport,Albuquerque,NM,346.2973559431,369.49477699109,114670
60,PVD,Theodore Francis Green State,Providence,RI,334.172203298371,356.557396743858,109047
61,MEM,Memphis International,Memphis,TN,471.714111498258,503.312824774317,106363
62,RIC,Richmond International,Richmond,VA,394.10503608236,420.504950208872,101520
63,OKC,Will Rogers World,Oklahoma City,OK,398.677946176087,425.384185831911,95696
64,ANC,Ted Stevens Anchorage International,Anchorage,AK,551.658507055582,588.612455571944,92654
65,SFB,Orlando Sanford International,Sanford,FL,134.726812336406,143.75175733984,89052
66,BOI,Boise Air Terminal,Boise,ID,348.681098219104,372.038199011387,87846
67,ORF,Norfolk International,Norfolk,VA,394.067050366418,420.464419943768,87572
68,SDF,Louisville International-Standiford Field,Louisville,KY,384.627559157442,410.392605535393,84451
69,GEG,Spokane International,Spokane,WA,342.888025288211,365.857065502978,83819
70,ALB,Albany International,Albany,NY,410.866835042533,438.389571799157,81817
71,RNO,Reno/Tahoe International,Reno,NV,331.026965544765,353.201468948257,80897
72,CHS,Charleston AFB/International,Charleston,SC,423.23634932806,451.587682740465,80742
73,TUS,Tucson International,Tucson,AZ,361.262086623956,385.461950088892,80325
74,GRR,Gerald R. Ford International,Grand Rapids,MI,400.112514278462,426.91485134803,80027
75,LGB,Long Beach Airport,Long Beach,CA,233.993977735161,249.668532365917,76483
76,ELP,El Paso International,El Paso,TX,372.610470958228,397.570528646708,75930
77,TUL,Tulsa International,Tulsa,OK,409.396243440598,436.820469677304,73392
78,DSM,Des Moines International,Des Moines,IA,417.928928557478,445.924733773722,73146
79,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,389.777710550199,415.88775012047,71115
80,ROC,Greater Rochester International,Rochester,NY,350.73458491216,374.229242617938,71096
81,PIE,St Pete Clearwater International,St. Petersburg,FL,141.163449084068,150.619565074534,69062
82,OGG,Kahului Airport,Kahului,HI,266.917957878902,284.797991173767,67841
83,MHT,Manchester-Boston Regional,Manchester,NH,337.846255620082,360.477562809137,61121
84,DAY,James M Cox/Dayton International,Dayton,OH,356.520178952991,380.402396247876,58412
85,SYR,Syracuse Hancock International,Syracuse,NY,411.595037832131,439.166554709159,57879
86,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,165.896015247551,177.008891652283,55304
87,GSP,Greenville-Spartanburg International,Greer,SC,382.496485987877,408.118778167016,51941
88,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,393.27088289268,419.614919599317,51596
89,MSN,Dane County Regional-Truax Field,Madison,WI,445.227927124475,475.052410362883,51374
90,HPN,Westchester County,White Plains,NY,338.083532874769,360.730734555329,48044
91,PWM,Portland International Jetport,Portland,ME,371.565603383707,396.455668527775,47337
92,TYS,McGhee Tyson,Knoxville,TN,434.043717945821,463.119004561866,46608
93,GSO,Piedmont Triad International,Greensboro/High Point,NC,386.755344105589,412.662924414263,44266
94,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,386.789616510748,412.699492625033,44248
95,SAV,Savannah/Hilton Head International,Savannah,GA,468.026265554299,499.377941093413,43637
96,PGD,Punta Gorda Airport,Punta Gorda,FL,117.499787865931,125.370746177907,42786
97,CAK,Akron-Canton Regional,Akron,OH,310.663034490362,331.473419240465,42607
98,ISP,Long Island MacArthur,Islip,NY,296.363176120751,316.215656255547,38122
99,PNS,Pensacola International,Pensacola,FL,410.147658895637,437.622220199572,37574
100,KOA,Kona International Airport at Keahole,Kona,HI,263.98253062812,281.665928457182,37509
101,FAT,Fresno Yosemite International,Fresno,CA,408.441255772151,435.801510249731,37389
102,LIH,Lihue Airport,Lihue,HI,242.824569023119,259.09065847415,35692
103,LEX,Blue Grass,Lexington,KY,408.124046066324,435.46305161728,35528
104,COS,City of Colorado Springs Municipal,Colorado Springs,CO,427.6666271881,456.314731624352,35024
105,MYR,Myrtle Beach International,Myrtle Beach,SC,268.076510781065,286.034152059406,33827
106,MDT,Harrisburg International,Harrisburg,PA,433.627999447743,462.675438328678,33573
107,XNA,Northwest Arkansas Regional,Fayetteville,AR,508.686668187695,542.762062125695,33454
108,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,472.590589621649,504.248015537926,32905
109,BTV,Burlington International,Burlington,VT,412.272165479358,439.889041106218,32753
110,FSD,Joe Foss Field,Sioux Falls,SD,401.006212980988,427.868416245712,31003
111,CAE,Columbia Metropolitan,Columbia,SC,500.924068767908,534.479469457109,30607
112,ACY,Atlantic City International,Atlantic City,NJ,183.430292918057,195.717737984416,30531
113,PSP,Palm Springs International,Palm Springs,CA,419.503774112385,447.605073508112,30372
114,BLI,Bellingham International,Bellingham,WA,259.325549956987,276.696990620952,29414
115,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,473.076592614389,504.766574413232,28142
116,EUG,Mahlon Sweet Field,Eugene,OR,379.907656469761,405.356530725481,27794
117,FNT,Bishop International,Flint,MI,334.899380252442,357.333285100688,26572
118,SGF,Springfield-Branson National,Springfield,MO,444.667551426676,474.45449677811,26295
119,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,416.904756274203,444.831955261513,26041
120,ITO,Hilo International,Hilo,HI,218.701351937251,233.351499440793,25914
121,CHA,Lovell Field,Chattanooga,TN,407.712772218952,435.024227768617,24855
122,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,317.914825678536,339.210986166331,24663
123,MAF,Midland International Air and Space Port,Midland/Odessa,TX,347.107902395344,370.359619518683,24348
124,LBB,Lubbock Preston Smith International,Lubbock,TX,350.140448640591,373.595306939833,24046
125,FAR,Hector International,Fargo,ND,469.745494398441,501.212335920463,23881
126,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,357.590733461009,381.544663990924,23285
127,ILM,Wilmington International,Wilmington,NC,402.034135166094,428.965195854425,23142
128,FWA,Fort Wayne International,Fort Wayne,IN,416.448447204969,444.345079416572,23107
129,BZN,Bozeman Yellowstone International,Bozeman,MT,438.174963811442,467.526990195068,22809
130,MLI,Quad City International,Moline,IL,411.32684455809,438.880395972218,22808
131,FAI,Fairbanks International,Fairbanks,AK,558.995048629531,596.440450057694,22805
132,BIL,Billings Logan International,Billings,MT,413.103133342701,440.77567301398,22581
133,AVL,Asheville Regional,Asheville,NC,389.708328742977,415.813720634114,22401
134,MFR,Rogue Valley International - Medford,Medford,OR,387.858375314861,413.83984437536,22228
135,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,389.561113614741,415.656644006056,22059
136,SBN,South Bend International,South Bend,IN,391.67148345662,417.908381192931,21456
137,MFE,McAllen Miller International,Mission/McAllen/Edinburg,TX,425.535367026392,454.040704737789,21252
138,PIA,General Downing - Peoria International,Peoria,IL,392.499779388591,418.792162184654,21051
139,MSO,Missoula International,Missoula,MT,436.536958710977,465.779260046628,19899
140,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,427.651439726696,456.298526800469,19237
141,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,509.647931840044,543.787717946506,18926
142,STT,Cyril E King,Charlotte Amalie,VI,426.170235356574,454.718100992926,18247
143,AMA,Rick Husband Amarillo International,Amarillo,TX,351.234577407374,374.762728110524,17907
144,CHO,Charlottesville Albemarle,Charlottesville,VA,460.767485361093,491.632916990034,17322
145,CRP,Corpus Christi International,Corpus Christi,TX,437.349267820404,466.645983306522,17211
146,TLH,Tallahassee International,Tallahassee,FL,497.937752627324,531.293108956651,16943
147,BIS,Bismarck Municipal,Bismarck/Mandan,ND,518.505076366205,553.238176014714,16942
148,DAB,Daytona Beach International,Daytona Beach,FL,341.066169919819,363.913169508678,16821
149,RDM,Roberts Field,Bend/Redmond,OR,351.694790191548,375.253769168558,16770
150,ATW,Appleton International,Appleton,WI,445.092453421011,474.90786168242,16595
151,SBA,Santa Barbara Municipal,Santa Barbara,CA,426.192536169397,454.741895670302,16389
152,ROA,Roanoke Blacksburg Regional Woodrum Field,Roanoke,VA,453.006707202407,483.352267583366,15888
153,AGS,Augusta Regional at Bush Field,Augusta,GA,436.512117677553,465.752754986894,15867
154,ECP,Northwest Florida Beaches International,Panama City,FL,385.449550752793,411.269659881897,15375
155,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,430.221926955574,459.041203257833,15025
156,SHV,Shreveport Regional,Shreveport,LA,521.976366742597,556.941997720205,14366
157,GRB,Green Bay Austin Straubel International,Green Bay,WI,443.727439819756,473.4514099148,14217
158,BQN,Rafael Hernandez,Aguadilla,PR,253.12209629451,270.077986206815,14112
159,BGR,Bangor International,Bangor,ME,412.401933245208,440.027501625424,14011
160,HRL,Valley International,Harlingen/San Benito,TX,320.143535778713,341.58899087041,13876
161,MOB,Mobile Regional,Mobile,AL,512.790582018805,547.140884833385,13570
162,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,459.416852714167,490.191809513733,13142
163,JNU,Juneau International,Juneau,AK,487.246382802811,519.885556339683,12790
164,RAP,Rapid City Regional,Rapid City,SD,470.806753115527,502.344685175431,12481
165,BMI,Central Illinois Regional,Bloomington/Normal,IL,341.066566825036,363.913593001386,12413
166,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,331.443106979675,353.645486449546,11948
167,GNV,Gainesville Regional,Gainesville,FL,428.800139623018,457.524174656962,11901
168,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,444.711477529906,474.501365359226,11663
169,TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport,TN,426.827303424988,455.419184080162,11492
170,CRW,Yeager,Charleston/Dunbar,WV,407.036001461988,434.302122168828,11365
171,EVV,Evansville Regional,Evansville,IN,500.358974358974,533.876521068897,11023
172,MLB,Melbourne International,Melbourne,FL,361.634459592966,385.859267206047,11020
173,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,497.090686067169,530.38929994867,10953
174,FCA,Glacier Park International,Kalispell,MT,473.432413793103,505.146230985312,10876
175,GJT,Grand Junction Regional,Grand Junction,CO,427.389626373626,456.019175356267,10537
176,TVC,Cherry Capital,Traverse City,MI,539.940932928512,576.109956304611,10360
177,PBG,Plattsburgh International,Plattsburgh,NY,238.568171188026,254.549137316474,10291
178,LBE,Arnold Palmer Regional,Latrobe,PA,146.281138790036,156.080073461802,9776
179,GTF,Great Falls International,Great Falls,MT,422.880076589741,451.207544360157,9723
180,MRY,Monterey Regional,Monterey,CA,421.643340622722,449.887963160682,9538
181,SBP,San Luis County Regional,San Luis Obispo,CA,390.807699767261,416.98673522541,9385
182,SWF,Stewart International,Newburgh/Poughkeepsie,NY,348.973967561674,372.350686792663,9284
183,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,441.951210697506,471.556196532002,9263
184,RFD,Chicago/Rockford International,Rockford,IL,209.956962025316,224.021349080176,9175
185,MOT,Minot International,Minot,ND,556.059809949693,593.308588543855,9127
186,ELM,Elmira/Corning Regional,Elmira/Corning,NY,391.863790278536,418.113570071963,8924
187,IAG,Niagara Falls International,Niagara Falls,NY,142.894580107207,152.466659371847,8821
188,LAN,Capital Region International,Lansing,MI,433.585738710651,462.630346671583,8812
189,MGM,Montgomery Regional,Montgomery,AL,477.757755569436,509.761314432033,8783
190,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,262.044112769486,279.597661801086,8782
191,GFK,Grand Forks International,Grand Forks,ND,466.037414491135,497.255862863706,8760
192,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,579.228346456693,618.029115810227,8707
193,DRO,Durango La Plata County,Durango,CO,414.030902202226,441.765590326273,8446
194,GRK,Robert Gray AAF,Killeen,TX,514.096946151066,548.534758380021,8311
195,LNK,Lincoln Airport,Lincoln,NE,470.706149651621,502.237342587269,8229
196,EYW,Key West International,Key West,FL,378.568010633584,403.927146033423,7737
197,IDA,Idaho Falls Regional,Idaho Falls,ID,458.937146529563,489.67996925085,7606
198,JAC,Jackson Hole,Jackson,WY,537.594108580236,573.605925233274,7290
199,SCE,University Park,State College,PA,497.738771546492,531.080798730119,6990
200,LCK,Rickenbacker International,Columbus,OH,248,264.612776046857,6930
201,MBS,MBS International,Saginaw/Bay City/Midland,MI,474.772846638655,506.576455406143,6677
202,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,259.310247167868,276.680662743896,6517
203,PSE,Mercedita,Ponce,PR,242.045797846698,258.259719752787,6468
204,DLH,Duluth International,Duluth,MN,441.826729745713,471.423376974667,6439
205,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,425.649420747762,454.162398575815,6315
206,TOL,Toledo Express,Toledo,OH,289.881527231892,309.299821151345,6306
207,CWA,Central Wisconsin,Mosinee,WI,460.283035945177,491.116015761003,6185
208,STX,Henry E. Rohlsen,Christiansted,VI,516.91376416282,551.540266580461,6124
209,BFL,Meadows Field,Bakersfield,CA,448.79427359491,478.857655685007,6053
210,LRD,Laredo International,Laredo,TX,413.770123960458,441.487343332375,6044
211,SPI,Abraham Lincoln Capital,Springfield,IL,348.103966205116,371.422406655069,6013
212,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,540.795623909941,577.021900470974,5999
213,AEX,Alexandria International,Alexandria,LA,516.81789745682,551.437978051408,5854
214,HLN,Helena Regional,Helena,MT,530.153438113949,565.666826573055,5550
215,RST,Rochester International,Rochester,MN,470.955443548387,502.503335934345,5414
216,ERI,Erie International/Tom Ridge Field,Erie,PA,408.706088407006,436.084083228347,5306
217,MLU,Monroe Regional,Monroe,LA,493.361766270615,526.410591001001,5287
218,CMI,University of Illinois/Willard,Champaign/Urbana,IL,496.807051698032,530.086665763994,5230
219,GRI,Central Nebraska Regional,Grand Island,NE,253.632537688442,270.622620538499,5182
220,LSE,La Crosse Regional,La Crosse,WI,561.990849413169,599.636930548991,5172
221,KTN,Ketchikan International,Ketchikan,AK,481.359450337512,513.604275928219,5151
222,CPR,Casper/Natrona County International,Casper,WY,418.639557164147,446.682965259,5016
223,SCK,Stockton Metropolitan,Stockton,CA,137.20177383592,146.39250908579,4986
224,ABI,Abilene Regional,Abilene,TX,512.154365160499,546.462049716272,4961
225,ITH,Ithaca Tompkins Regional,Ithaca/Cortland,NY,427.526848591549,456.165589678928,4818
226,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,472.388854868341,504.032767178659,4759
227,BRO,Brownsville South Padre Island International,Brownsville,TX,511.701420368691,545.97876351161,4591
228,FSM,Fort Smith Regional,Fort Smith,AR,498.666737288136,532.070926113074,4567
229,LWS,Lewiston Nez Perce County,Lewiston,ID,430.55287779983,459.394323506356,4470
230,SGU,St George Regional,St. George,UT,161.709850993377,172.542308812424,4234
231,CLL,Easterwood Field,College Station/Bryan,TX,503.085699535364,536.785901385192,4178
232,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,438.912304052056,468.313722646519,4061
233,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,408.929774388306,436.322753262519,4040
234,IFP,Laughlin/Bullhead International,Bullhead City,AZ,180.260357971495,192.33545860499,4012
235,COU,Columbia Regional,Columbia,MO,415.916880891174,443.777905070014,3887
236,ISN,Sloulin Field International,Williston,ND,636.632600258732,679.278708372549,3854
237,PVU,Provo Municipal,Provo,UT,232.334763948498,247.898172825013,3822
238,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,370.169491525424,394.966035324177,3750
239,YUM,Yuma MCAS/Yuma International,Yuma,AZ,470.327681307457,501.833521784063,3700
240,ACT,Waco Regional,Waco,TX,466.689089417555,497.951191538545,3602
241,BET,Bethel Airport,Bethel,AK,425.230911901082,453.715855076943,3569
242,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,455.698509278978,486.224385406148,3555
243,EAT,Pangborn Memorial,Wenatchee,WA,370.543346414556,395.364933630838,3448
244,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,462.149249061327,493.107240895516,3349
245,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,150.862546125461,160.968375531271,3291
246,ACV,Arcata,Arcata/Eureka,CA,458.063391442155,488.747683931237,3279
247,TYR,Tyler Pounds Regional,Tyler,TX,474.004271582734,505.756395812805,3240
248,PUW,Pullman Moscow Regional,Pullman,WA,340.167392356072,362.954185532099,3188
249,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,248.309010773751,264.942486525368,3164
250,MTJ,Montrose Regional,Montrose/Delta,CO,542.967927237913,579.339719882387,3163
251,SIT,Sitka Rocky Gutierrez,Sitka,AK,447.125105663567,477.076675201132,3144
252,FLG,Flagstaff Pulliam,Flagstaff,AZ,429.053474320242,457.794479485597,3136
253,LCH,Lake Charles Regional,Lake Charles,LA,510.057610844394,544.224840118398,3036
254,FLO,Florence Regional,Florence,SC,373.125170068027,398.119705905872,2973
255,EGE,Eagle County Regional,Eagle,CO,603.890996895481,644.343843218618,2910
256,PGV,Pitt Greenville,Greenville,NC,406.48506401138,433.714279071111,2883
257,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,485.792602739726,518.334391911238,2791
258,ALW,Walla Walla Regional,Walla Walla,WA,358.432773109244,382.443109349235,2633
259,ACK,Nantucket Memorial,Nantucket,MA,327.105574324324,349.017395493391,2561
260,SCC,Deadhorse Airport,Deadhorse,AK,504.100050530571,537.868200710707,2544
261,GUM,Guam International,Guam,TT,1596.55785993387,1703.50648159892,2543
262,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,443.546465448769,473.258312613589,2517
263,ROW,Roswell International Air Center,Roswell,NM,472.586719524282,504.243886194345,2478
264,MQT,Sawyer International,Marquette,MI,488.801028481013,521.544343068224,2469
265,VLD,Valdosta Regional,Valdosta,GA,537.306868867083,573.299444193401,2402
266,DHN,Dothan Regional,Dothan,AL,683.376274328082,729.153600945614,2342
267,ADQ,Kodiak Airport,Kodiak,AK,659.991909385113,704.202787543793,2338
268,PIH,Pocatello Regional,Pocatello,ID,210.470167064439,224.568932185351,2322
269,SAF,Santa Fe Municipal,Santa Fe,NM,456.170900692841,486.728420903741,2294
270,RDD,Redding Municipal,Redding,CA,348.754479097545,372.116495454746,2275
271,DBQ,Dubuque Regional,Dubuque,IA,461.94353640416,492.887748164546,2182
272,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,172.158093440302,183.690447678115,2131
273,TXK,Texarkana Regional-Webb Field,Texarkana,AR,576.331701346389,614.938433133372,2044
274,SUX,Sioux Gateway/Col. Bud Day Field,Sioux City,IA,505.378877400295,539.232692356195,2003
275,COD,Yellowstone Regional,Cody,WY,354.681179775281,378.440208031901,1955
276,GTR,Golden Triangle Regional,Columbus,MS,551.802395209581,588.765982361743,1953
277,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,359.940552820901,384.051890700722,1907
278,OTZ,Ralph Wien Memorial,Kotzebue,AK,550.016,586.85992189592,1870
279,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,584.733870967742,623.903438892738,1848
280,ABY,Southwest Georgia Regional,Albany,GA,585.278494623656,624.484545253593,1831
281,CSG,Columbus Airport,Columbus,GA,562.015095605502,599.662800921014,1828
282,HDN,Yampa Valley,Hayden,CO,483.53431621759,515.924829549417,1813
283,OME,Nome Airport,Nome,AK,558.012508686588,595.392092711407,1767
284,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,501.235849056604,534.812134972062,1697
285,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,646.147247119078,689.430712883927,1688
286,PPG,Pago Pago International,Pago Pago,TT,1012.9872754491,1080.844254261,1677
287,JLN,Joplin Regional,Joplin,MO,405.202648244099,432.345958118586,1647
288,GCK,Garden City Regional,Garden City,KS,551.672025723473,588.626879814844,1623
289,GCC,Gillette Campbell County,Gillette,WY,343.528645833333,366.540599296677,1621
290,ALO,Waterloo Regional,Waterloo,IA,562.40059347181,600.074122132966,1580
291,ABR,Aberdeen Regional,Aberdeen,SD,562.749566724437,600.446472056933,1562
292,BQK,Brunswick Golden Isles,Brunswick,GA,425.488294314381,453.99047876601,1558
293,HVN,Tweed New Haven,New Haven,CT,389.736,415.843245505637,1547
294,BTM,Bert Mooney,Butte,MT,557.650695517774,595.006042763786,1545
295,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,354.008522727273,377.722491706091,1517
296,BJI,Bemidji Regional,Bemidji,MN,555.637788778878,592.858297440791,1475
297,CMX,Houghton County Memorial,Hancock/Houghton,MI,318.693838862559,340.042183106659,1409
298,GGG,East Texas Regional,Longview,TX,421.921630094044,450.184894408871,1369
299,DUT,Unalaska Airport,Unalaska,AK,931.186144156753,993.56351057132,1349
300,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,556.74930362117,594.044269328033,1318
301,CIU,Chippewa County International,Sault Ste. Marie,MI,590.750233863424,630.322819890849,1226
302,EAU,Chippewa Valley Regional,Eau Claire,WI,287.201209455745,306.439956927821,1219
303,PAH,Barkley Regional,Paducah,KY,305.183233532934,325.626542855266,1217
304,IPT,Williamsport Regional,Williamsport,PA,492.53747714808,525.531085222859,1185
305,ART,Watertown International,Watertown,NY,461.961352657005,492.906757874723,1170
305,BRD,Brainerd Lakes Regional,Brainerd,MN,505.504192872117,539.366402335552,1170
307,OWB,Owensboro Daviess County,Owensboro,KY,156.072236727589,166.527047678749,1160
308,MKG,Muskegon County,Muskegon,MI,276.089315525876,294.583710557173,1125
309,MEI,Key Field,Meridian,MS,602.42094017094,642.775311803992,1093
310,HHH,Hilton Head Airport,Hilton Head,SC,487.774736842105,520.449303231108,1089
311,RHI,Rhinelander/Oneida County,Rhinelander,WI,475.450054884742,507.299027801138,1060
312,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,578.703494926719,617.469106050716,1003
313,RKS,Rock Springs Sweetwater County,Rock Springs,WY,289.302270577105,308.681761830914,953
314,PSG,Petersburg James A Johnson,Petersburg,AK,438.827848101266,468.223609244938,938
315,LAR,Laramie Regional,Laramie,WY,551.582524271845,588.531382929459,931
316,ESC,Delta County,Escanaba,MI,442.582857142857,472.230155077907,909
317,EKO,Elko Regional,Elko,NV,180.553242594075,192.647962689838,839
318,HOB,Lea County Regional,Hobbs,NM,447.282857142857,477.244993978795,820
319,HIB,Range Regional,Hibbing,MN,524.58371040724,559.723999515404,817
320,CDC,Cedar City Regional,Cedar City,UT,138.620930232558,147.906730512238,788
